N,depth,density,distance
2590,11,0.25,969
2591,11,0.25,1008
2592,11,0.25,448
2593,11,0.25,368
2594,11,0.25,872
2595,11,0.25,341
2596,11,0.25,556
2597,11,0.25,821
2598,11,0.25,857
2599,11,0.25,530
2600,11,0.25,1063
2601,11,0.26,602
2602,11,0.26,1102
2603,11,0.26,269
2604,11,0.26,749
2605,11,0.26,637
2606,11,0.26,1132
2607,11,0.26,426
2608,11,0.26,824
2609,11,0.26,417
2610,11,0.26,343
2611,11,0.26,1113
2612,11,0.26,879
2613,11,0.26,624
2614,11,0.26,889
2615,11,0.26,641
2616,11,0.26,671
2617,11,0.26,871
2618,11,0.26,539
2619,11,0.26,531
2620,11,0.26,349
2621,11,0.26,950
2622,11,0.26,909
2623,11,0.26,870
2624,11,0.26,321
2625,11,0.26,880
2626,11,0.26,104
2627,11,0.26,868
2628,11,0.26,153
2629,11,0.26,1235
2630,11,0.26,239
2631,11,0.26,428
2632,11,0.26,951
2633,11,0.26,925
2634,11,0.26,1395
2635,11,0.26,687
2636,11,0.26,602
2637,11,0.26,857
2638,11,0.26,804
2639,11,0.26,280
2640,11,0.26,178
2641,11,0.26,378
2642,11,0.26,1209
2643,11,0.26,1236
2644,11,0.26,1146
2645,11,0.26,214
2646,11,0.26,388
2647,11,0.26,638
2648,11,0.26,995
2649,11,0.26,395
2650,11,0.26,854
2651,11,0.26,908
2652,11,0.26,412
2653,11,0.26,378
2654,11,0.26,604
2655,11,0.26,1277
2656,11,0.26,818
2657,11,0.26,822
2658,11,0.26,484
2659,11,0.26,1184
2660,11,0.26,1052
2661,11,0.26,699
2662,11,0.26,488
2663,11,0.26,186
2664,11,0.26,577
2665,11,0.26,460
2666,11,0.26,505
2667,11,0.26,342
2668,11,0.26,1179
2669,11,0.26,226
2670,11,0.26,131
2671,11,0.26,819
2672,11,0.26,847
2673,11,0.26,389
2674,11,0.26,843
2675,11,0.26,987
2676,11,0.26,1272
2677,11,0.26,213
2678,11,0.26,186
2679,11,0.26,455
2680,11,0.26,686
2681,11,0.26,627
2682,11,0.26,215
2683,11,0.26,26
2684,11,0.26,643
2685,11,0.26,753
2686,11,0.26,1029
2687,11,0.26,819
2688,11,0.26,872
2689,11,0.26,1073
2690,11,0.26,394
2691,11,0.26,1084
2692,11,0.26,738
2693,11,0.26,953
2694,11,0.26,414
2695,11,0.26,971
2696,11,0.26,475
2697,11,0.26,773
2698,11,0.26,779
2699,11,0.26,834
2700,11,0.26,546
2701,11,0.27,89
2702,11,0.27,477
2703,11,0.27,645
2704,11,0.27,997
2705,11,0.27,371
2706,11,0.27,378
2707,11,0.27,538
2708,11,0.27,987
2709,11,0.27,664
2710,11,0.27,336
2711,11,0.27,108
2712,11,0.27,1049
2713,11,0.27,832
2714,11,0.27,550
2715,11,0.27,396
2716,11,0.27,260
2717,11,0.27,667
2718,11,0.27,559
2719,11,0.27,677
2720,11,0.27,1116
2721,11,0.27,609
2722,11,0.27,577
2723,11,0.27,581
2724,11,0.27,458
2725,11,0.27,816
2726,11,0.27,418
2727,11,0.27,664
2728,11,0.27,384
2729,11,0.27,429
2730,11,0.27,1169
2731,11,0.27,799
2732,11,0.27,448
2733,11,0.27,440
2734,11,0.27,215
2735,11,0.27,253
2736,11,0.27,442
2737,11,0.27,1059
2738,11,0.27,1092
2739,11,0.27,825
2740,11,0.27,402
2741,11,0.27,228
2742,11,0.27,647
2743,11,0.27,618
2744,11,0.27,1432
2745,11,0.27,335
2746,11,0.27,876
2747,11,0.27,822
2748,11,0.27,529
2749,11,0.27,395
2750,11,0.27,564
2751,11,0.27,213
2752,11,0.27,757
2753,11,0.27,585
2754,11,0.27,550
2755,11,0.27,429
2756,11,0.27,1263
2757,11,0.27,599
2758,11,0.27,1132
2759,11,0.27,439
2760,11,0.27,703
2761,11,0.27,636
2762,11,0.27,211
2763,11,0.27,332
2764,11,0.27,148
2765,11,0.27,576
2766,11,0.27,939
2767,11,0.27,846
2768,11,0.27,283
2769,11,0.27,789
2770,11,0.27,746
2771,11,0.27,409
2772,11,0.27,638
2773,11,0.27,310
2774,11,0.27,401
2775,11,0.27,616
2776,11,0.27,567
2777,11,0.27,193
2778,11,0.27,422
2779,11,0.27,57
2780,11,0.27,1098
2781,11,0.27,1173
2782,11,0.27,824
2783,11,0.27,527
2784,11,0.27,647
2785,11,0.27,80
2786,11,0.27,771
2787,11,0.27,1192
2788,11,0.27,657
2789,11,0.27,1055
2790,11,0.27,498
2791,11,0.27,919
2792,11,0.27,499
2793,11,0.27,591
2794,11,0.27,283
2795,11,0.27,786
2796,11,0.27,507
2797,11,0.27,292
2798,11,0.27,583
2799,11,0.27,1049
2800,11,0.27,1231
2801,11,0.28,547
2802,11,0.28,752
2803,11,0.28,146
2804,11,0.28,673
2805,11,0.28,390
2806,11,0.28,1062
2807,11,0.28,478
2808,11,0.28,631
2809,11,0.28,871
2810,11,0.28,247
2811,11,0.28,213
2812,11,0.28,823
2813,11,0.28,175
2814,11,0.28,351
2815,11,0.28,1016
2816,11,0.28,46
2817,11,0.28,373
2818,11,0.28,700
2819,11,0.28,479
2820,11,0.28,618
2821,11,0.28,553
2822,11,0.28,359
2823,11,0.28,720
2824,11,0.28,717
2825,11,0.28,810
2826,11,0.28,402
2827,11,0.28,1173
2828,11,0.28,726
2829,11,0.28,1069
2830,11,0.28,704
2831,11,0.28,654
2832,11,0.28,755
2833,11,0.28,385
2834,11,0.28,500
2835,11,0.28,621
2836,11,0.28,387
2837,11,0.28,774
2838,11,0.28,1137
2839,11,0.28,1438
2840,11,0.28,740
2841,11,0.28,596
2842,11,0.28,676
2843,11,0.28,1035
2844,11,0.28,227
2845,11,0.28,1036
2846,11,0.28,1203
2847,11,0.28,1391
2848,11,0.28,383
2849,11,0.28,1213
2850,11,0.28,581
2851,11,0.28,1065
2852,11,0.28,1111
2853,11,0.28,575
2854,11,0.28,827
2855,11,0.28,1305
2856,11,0.28,724
2857,11,0.28,770
2858,11,0.28,1644
2859,11,0.28,948
2860,11,0.28,170
2861,11,0.28,944
2862,11,0.28,221
2863,11,0.28,624
2864,11,0.28,1054
2865,11,0.28,765
2866,11,0.28,1422
2867,11,0.28,59
2868,11,0.28,1238
2869,11,0.28,919
2870,11,0.28,742
2871,11,0.28,328
2872,11,0.28,705
2873,11,0.28,439
2874,11,0.28,34
2875,11,0.28,446
2876,11,0.28,490
2877,11,0.28,1026
2878,11,0.28,1436
2879,11,0.28,693
2880,11,0.28,353
2881,11,0.28,445
2882,11,0.28,292
2883,11,0.28,477
2884,11,0.28,346
2885,11,0.28,857
2886,11,0.28,1040
2887,11,0.28,797
2888,11,0.28,504
2889,11,0.28,444
2890,11,0.28,550
2891,11,0.28,503
2892,11,0.28,791
2893,11,0.28,341
2894,11,0.28,1541
2895,11,0.28,278
2896,11,0.28,630
2897,11,0.28,790
2898,11,0.28,1033
2899,11,0.28,813
2900,11,0.28,816
2901,11,0.29,136
2902,11,0.29,630
2903,11,0.29,564
2904,11,0.29,1094
2905,11,0.29,677
2906,11,0.29,364
2907,11,0.29,652
2908,11,0.29,323
2909,11,0.29,1289
2910,11,0.29,547
2911,11,0.29,1149
2912,11,0.29,314
2913,11,0.29,170
2914,11,0.29,361
2915,11,0.29,804
2916,11,0.29,74
2917,11,0.29,960
2918,11,0.29,886
2919,11,0.29,838
2920,11,0.29,167
2921,11,0.29,337
2922,11,0.29,633
2923,11,0.29,406
2924,11,0.29,828
2925,11,0.29,869
2926,11,0.29,1315
2927,11,0.29,1277
2928,11,0.29,531
2929,11,0.29,1010
2930,11,0.29,815
2931,11,0.29,613
2932,11,0.29,319
2933,11,0.29,643
2934,11,0.29,718
2935,11,0.29,1010
2936,11,0.29,499
2937,11,0.29,448
2938,11,0.29,453
2939,11,0.29,888
2940,11,0.29,573
2941,11,0.29,629
2942,11,0.29,339
2943,11,0.29,368
2944,11,0.29,567
2945,11,0.29,1032
2946,11,0.29,815
2947,11,0.29,849
2948,11,0.29,520
2949,11,0.29,891
2950,11,0.29,268
2951,11,0.29,1045
2952,11,0.29,1068
2953,11,0.29,337
2954,11,0.29,696
2955,11,0.29,1060
2956,11,0.29,204
2957,11,0.29,641
2958,11,0.29,671
2959,11,0.29,863
2960,11,0.29,588
2961,11,0.29,664
2962,11,0.29,131
2963,11,0.29,593
2964,11,0.29,562
2965,11,0.29,658
2966,11,0.29,530
2967,11,0.29,296
2968,11,0.29,1166
2969,11,0.29,182
2970,11,0.29,469
2971,11,0.29,870
2972,11,0.29,392
2973,11,0.29,415
2974,11,0.29,355
2975,11,0.29,488
2976,11,0.29,96
2977,11,0.29,1120
2978,11,0.29,214
2979,11,0.29,760
2980,11,0.29,835
2981,11,0.29,513
2982,11,0.29,354
2983,11,0.29,1073
2984,11,0.29,732
2985,11,0.29,975
2986,11,0.29,668
2987,11,0.29,224
2988,11,0.29,175
2989,11,0.29,858
2990,11,0.29,1438
2991,11,0.29,802
2992,11,0.29,1086
2993,11,0.29,771
2994,11,0.29,509
2995,11,0.29,394
2996,11,0.29,724
2997,11,0.29,587
2998,11,0.29,927
2999,11,0.29,517
3000,11,0.29,752
3001,11,0.3,762
3002,11,0.3,859
3003,11,0.3,1294
3004,11,0.3,58
3005,11,0.3,1062
3006,11,0.3,949
3007,11,0.3,852
3008,11,0.3,807
3009,11,0.3,1283
3010,11,0.3,442
3011,11,0.3,681
3012,11,0.3,480
3013,11,0.3,37
3014,11,0.3,468
3015,11,0.3,309
3016,11,0.3,896
3017,11,0.3,1023
3018,11,0.3,396
3019,11,0.3,531
3020,11,0.3,794
3021,11,0.3,739
3022,11,0.3,351
3023,11,0.3,522
3024,11,0.3,412
3025,11,0.3,860
3026,11,0.3,1440
3027,11,0.3,652
3028,11,0.3,421
3029,11,0.3,269
3030,11,0.3,1052
3031,11,0.3,1507
3032,11,0.3,1163
3033,11,0.3,1235
3034,11,0.3,526
3035,11,0.3,461
3036,11,0.3,535
3037,11,0.3,231
3038,11,0.3,272
3039,11,0.3,526
3040,11,0.3,463
3041,11,0.3,183
3042,11,0.3,435
3043,11,0.3,439
3044,11,0.3,628
3045,11,0.3,680
3046,11,0.3,872
3047,11,0.3,773
3048,11,0.3,72
3049,11,0.3,701
3050,11,0.3,234
3051,11,0.3,887
3052,11,0.3,1016
3053,11,0.3,1266
3054,11,0.3,787
3055,11,0.3,886
3056,11,0.3,956
3057,11,0.3,344
3058,11,0.3,312
3059,11,0.3,593
3060,11,0.3,940
3061,11,0.3,374
3062,11,0.3,1320
3063,11,0.3,169
3064,11,0.3,91
3065,11,0.3,497
3066,11,0.3,280
3067,11,0.3,1267
3068,11,0.3,702
3069,11,0.3,827
3070,11,0.3,1117
3071,11,0.3,1045
3072,11,0.3,997
3073,11,0.3,487
3074,11,0.3,878
3075,11,0.3,810
3076,11,0.3,714
3077,11,0.3,341
3078,11,0.3,730
3079,11,0.3,275
3080,11,0.3,742
3081,11,0.3,645
3082,11,0.3,375
3083,11,0.3,1129
3084,11,0.3,508
3085,11,0.3,846
3086,11,0.3,715
3087,11,0.3,352
3088,11,0.3,1063
3089,11,0.3,381
3090,11,0.3,1135
3091,11,0.3,666
3092,11,0.3,225
3093,11,0.3,148
3094,11,0.3,1395
3095,11,0.3,598
3096,11,0.3,1060
3097,11,0.3,417
3098,11,0.3,909
3099,11,0.3,836
3100,11,0.3,887
3101,11,0.31,329
3102,11,0.31,1052
3103,11,0.31,396
3104,11,0.31,828
3105,11,0.31,329
3106,11,0.31,666
3107,11,0.31,726
3108,11,0.31,429
3109,11,0.31,774
3110,11,0.31,515
3111,11,0.31,726
3112,11,0.31,305
3113,11,0.31,517
3114,11,0.31,577
3115,11,0.31,566
3116,11,0.31,1460
3117,11,0.31,832
3118,11,0.31,506
3119,11,0.31,518
3120,11,0.31,366
3121,11,0.31,508
3122,11,0.31,657
3123,11,0.31,1117
3124,11,0.31,1441
3125,11,0.31,858
3126,11,0.31,412
3127,11,0.31,258
3128,11,0.31,534
3129,11,0.31,363
3130,11,0.31,435
3131,11,0.31,130
3132,11,0.31,440
3133,11,0.31,479
3134,11,0.31,646
3135,11,0.31,465
3136,11,0.31,1024
3137,11,0.31,955
3138,11,0.31,925
3139,11,0.31,238
3140,11,0.31,1348
3141,11,0.31,415
3142,11,0.31,434
3143,11,0.31,1233
3144,11,0.31,1032
3145,11,0.31,328
3146,11,0.31,1509
3147,11,0.31,200
3148,11,0.31,661
3149,11,0.31,799
3150,11,0.31,382
3151,11,0.31,231
3152,11,0.31,1013
3153,11,0.31,418
3154,11,0.31,589
3155,11,0.31,848
3156,11,0.31,800
3157,11,0.31,1424
3158,11,0.31,86
3159,11,0.31,863
3160,11,0.31,414
3161,11,0.31,317
3162,11,0.31,880
3163,11,0.31,389
3164,11,0.31,245
3165,11,0.31,819
3166,11,0.31,593
3167,11,0.31,830
3168,11,0.31,387
3169,11,0.31,1293
3170,11,0.31,338
3171,11,0.31,397
3172,11,0.31,1120
3173,11,0.31,394
3174,11,0.31,696
3175,11,0.31,331
3176,11,0.31,701
3177,11,0.31,492
3178,11,0.31,270
3179,11,0.31,329
3180,11,0.31,594
3181,11,0.31,1268
3182,11,0.31,720
3183,11,0.31,622
3184,11,0.31,1021
3185,11,0.31,865
3186,11,0.31,604
3187,11,0.31,1293
3188,11,0.31,983
3189,11,0.31,636
3190,11,0.31,867
3191,11,0.31,497
3192,11,0.31,798
3193,11,0.31,934
3194,11,0.31,778
3195,11,0.31,762
3196,11,0.31,1400
3197,11,0.31,163
3198,11,0.31,774
3199,11,0.31,388
3200,11,0.31,798
3201,11,0.32,797
3202,11,0.32,578
3203,11,0.32,439
3204,11,0.32,1338
3205,11,0.32,780
3206,11,0.32,606
3207,11,0.32,726
3208,11,0.32,443
3209,11,0.32,800
3210,11,0.32,554
3211,11,0.32,844
3212,11,0.32,878
3213,11,0.32,683
3214,11,0.32,557
3215,11,0.32,317
3216,11,0.32,1076
3217,11,0.32,415
3218,11,0.32,963
3219,11,0.32,291
3220,11,0.32,741
3221,11,0.32,1106
3222,11,0.32,100
3223,11,0.32,679
3224,11,0.32,468
3225,11,0.32,595
3226,11,0.32,817
3227,11,0.32,1124
3228,11,0.32,1232
3229,11,0.32,250
3230,11,0.32,248
3231,11,0.32,794
3232,11,0.32,862
3233,11,0.32,234
3234,11,0.32,268
3235,11,0.32,784
3236,11,0.32,931
3237,11,0.32,124
3238,11,0.32,818
3239,11,0.32,383
3240,11,0.32,1201
3241,11,0.32,1081
3242,11,0.32,614
3243,11,0.32,225
3244,11,0.32,495
3245,11,0.32,879
3246,11,0.32,1019
3247,11,0.32,1317
3248,11,0.32,1201
3249,11,0.32,687
3250,11,0.32,526
3251,11,0.32,529
3252,11,0.32,215
3253,11,0.32,463
3254,11,0.32,859
3255,11,0.32,495
3256,11,0.32,883
3257,11,0.32,1075
3258,11,0.32,707
3259,11,0.32,1363
3260,11,0.32,500
3261,11,0.32,162
3262,11,0.32,518
3263,11,0.32,1130
3264,11,0.32,902
3265,11,0.32,807
3266,11,0.32,795
3267,11,0.32,1118
3268,11,0.32,499
3269,11,0.32,219
3270,11,0.32,578
3271,11,0.32,459
3272,11,0.32,1039
3273,11,0.32,283
3274,11,0.32,338
3275,11,0.32,1066
3276,11,0.32,488
3277,11,0.32,293
3278,11,0.32,391
3279,11,0.32,1299
3280,11,0.32,1157
3281,11,0.32,620
3282,11,0.32,373
3283,11,0.32,733
3284,11,0.32,862
3285,11,0.32,1114
3286,11,0.32,495
3287,11,0.32,220
3288,11,0.32,117
3289,11,0.32,805
3290,11,0.32,31
3291,11,0.32,478
3292,11,0.32,687
3293,11,0.32,838
3294,11,0.32,446
3295,11,0.32,179
3296,11,0.32,1365
3297,11,0.32,669
3298,11,0.32,848
3299,11,0.32,240
3300,11,0.32,539
3301,11,0.33,1002
3302,11,0.33,388
3303,11,0.33,616
3304,11,0.33,184
3305,11,0.33,958
3306,11,0.33,1372
3307,11,0.33,1038
3308,11,0.33,600
3309,11,0.33,724
3310,11,0.33,319
3311,11,0.33,1027
3312,11,0.33,548
3313,11,0.33,76
3314,11,0.33,688
3315,11,0.33,675
3316,11,0.33,691
3317,11,0.33,628
3318,11,0.33,260
3319,11,0.33,384
3320,11,0.33,792
3321,11,0.33,451
3322,11,0.33,592
3323,11,0.33,668
3324,11,0.33,307
3325,11,0.33,505
3326,11,0.33,356
3327,11,0.33,675
3328,11,0.33,606
3329,11,0.33,736
3330,11,0.33,632
3331,11,0.33,666
3332,11,0.33,306
3333,11,0.33,1027
3334,11,0.33,1168
3335,11,0.33,1326
3336,11,0.33,347
3337,11,0.33,858
3338,11,0.33,291
3339,11,0.33,57
3340,11,0.33,381
3341,11,0.33,859
3342,11,0.33,1286
3343,11,0.33,474
3344,11,0.33,504
3345,11,0.33,484
3346,11,0.33,1151
3347,11,0.33,1047
3348,11,0.33,680
3349,11,0.33,941
3350,11,0.33,1568
3351,11,0.33,515
3352,11,0.33,1260
3353,11,0.33,1188
3354,11,0.33,808
3355,11,0.33,1041
3356,11,0.33,442
3357,11,0.33,300
3358,11,0.33,1366
3359,11,0.33,1010
3360,11,0.33,691
3361,11,0.33,526
3362,11,0.33,1084
3363,11,0.33,176
3364,11,0.33,143
3365,11,0.33,368
3366,11,0.33,1171
3367,11,0.33,655
3368,11,0.33,855
3369,11,0.33,955
3370,11,0.33,198
3371,11,0.33,1118
3372,11,0.33,1200
3373,11,0.33,1206
3374,11,0.33,398
3375,11,0.33,426
3376,11,0.33,600
3377,11,0.33,1064
3378,11,0.33,995
3379,11,0.33,524
3380,11,0.33,255
3381,11,0.33,183
3382,11,0.33,824
3383,11,0.33,326
3384,11,0.33,1425
3385,11,0.33,149
3386,11,0.33,1332
3387,11,0.33,249
3388,11,0.33,143
3389,11,0.33,843
3390,11,0.33,266
3391,11,0.33,761
3392,11,0.33,269
3393,11,0.33,138
3394,11,0.33,603
3395,11,0.33,729
3396,11,0.33,824
3397,11,0.33,558
3398,11,0.33,77
3399,11,0.33,847
3400,11,0.33,78
3401,11,0.34,1173
3402,11,0.34,220
3403,11,0.34,848
3404,11,0.34,1030
3405,11,0.34,535
3406,11,0.34,151
3407,11,0.34,925
3408,11,0.34,372
3409,11,0.34,1034
3410,11,0.34,1126
3411,11,0.34,169
3412,11,0.34,376
3413,11,0.34,1065
3414,11,0.34,138
3415,11,0.34,174
3416,11,0.34,1119
3417,11,0.34,384
3418,11,0.34,867
3419,11,0.34,376
3420,11,0.34,731
3421,11,0.34,286
3422,11,0.34,571
3423,11,0.34,1034
3424,11,0.34,1097
3425,11,0.34,896
3426,11,0.34,155
3427,11,0.34,647
3428,11,0.34,99
3429,11,0.34,902
3430,11,0.34,460
3431,11,0.34,631
3432,11,0.34,746
3433,11,0.34,457
3434,11,0.34,204
3435,11,0.34,599
3436,11,0.34,749
3437,11,0.34,701
3438,11,0.34,27
3439,11,0.34,649
3440,11,0.34,1241
3441,11,0.34,927
3442,11,0.34,981
3443,11,0.34,102
3444,11,0.34,122
3445,11,0.34,438
3446,11,0.34,709
3447,11,0.34,593
3448,11,0.34,191
3449,11,0.34,153
3450,11,0.34,1369
3451,11,0.34,251
3452,11,0.34,594
3453,11,0.34,329
3454,11,0.34,646
3455,11,0.34,1246
3456,11,0.34,572
3457,11,0.34,1184
3458,11,0.34,1083
3459,11,0.34,1109
3460,11,0.34,569
3461,11,0.34,975
3462,11,0.34,767
3463,11,0.34,1005
3464,11,0.34,1042
3465,11,0.34,1013
3466,11,0.34,761
3467,11,0.34,394
3468,11,0.34,685
3469,11,0.34,1639
3470,11,0.34,243
3471,11,0.34,371
3472,11,0.34,385
3473,11,0.34,555
3474,11,0.34,1384
3475,11,0.34,300
3476,11,0.34,887
3477,11,0.34,597
3478,11,0.34,174
3479,11,0.34,981
3480,11,0.34,324
3481,11,0.34,905
3482,11,0.34,979
3483,11,0.34,373
3484,11,0.34,816
3485,11,0.34,649
3486,11,0.34,1033
3487,11,0.34,269
3488,11,0.34,936
3489,11,0.34,996
3490,11,0.34,750
3491,11,0.34,833
3492,11,0.34,1101
3493,11,0.34,1368
3494,11,0.34,343
3495,11,0.34,642
3496,11,0.34,985
3497,11,0.34,758
3498,11,0.34,251
3499,11,0.34,1041
3500,11,0.34,814
3501,11,0.35000000000000003,642
3502,11,0.35000000000000003,658
3503,11,0.35000000000000003,1545
3504,11,0.35000000000000003,679
3505,11,0.35000000000000003,857
3506,11,0.35000000000000003,885
3507,11,0.35000000000000003,354
3508,11,0.35000000000000003,674
3509,11,0.35000000000000003,152
3510,11,0.35000000000000003,478
3511,11,0.35000000000000003,1306
3512,11,0.35000000000000003,171
3513,11,0.35000000000000003,698
3514,11,0.35000000000000003,1312
3515,11,0.35000000000000003,1295
3516,11,0.35000000000000003,1159
3517,11,0.35000000000000003,784
3518,11,0.35000000000000003,597
3519,11,0.35000000000000003,155
3520,11,0.35000000000000003,607
3521,11,0.35000000000000003,531
3522,11,0.35000000000000003,1311
3523,11,0.35000000000000003,41
3524,11,0.35000000000000003,750
3525,11,0.35000000000000003,858
3526,11,0.35000000000000003,240
3527,11,0.35000000000000003,321
3528,11,0.35000000000000003,956
3529,11,0.35000000000000003,461
3530,11,0.35000000000000003,1014
3531,11,0.35000000000000003,791
3532,11,0.35000000000000003,718
3533,11,0.35000000000000003,538
3534,11,0.35000000000000003,970
3535,11,0.35000000000000003,262
3536,11,0.35000000000000003,278
3537,11,0.35000000000000003,318
3538,11,0.35000000000000003,1587
3539,11,0.35000000000000003,1254
3540,11,0.35000000000000003,787
3541,11,0.35000000000000003,849
3542,11,0.35000000000000003,588
3543,11,0.35000000000000003,725
3544,11,0.35000000000000003,835
3545,11,0.35000000000000003,1134
3546,11,0.35000000000000003,1271
3547,11,0.35000000000000003,644
3548,11,0.35000000000000003,763
3549,11,0.35000000000000003,1132
3550,11,0.35000000000000003,381
3551,11,0.35000000000000003,1235
3552,11,0.35000000000000003,1146
3553,11,0.35000000000000003,914
3554,11,0.35000000000000003,577
3555,11,0.35000000000000003,229
3556,11,0.35000000000000003,453
3557,11,0.35000000000000003,740
3558,11,0.35000000000000003,1119
3559,11,0.35000000000000003,601
3560,11,0.35000000000000003,1062
3561,11,0.35000000000000003,948
3562,11,0.35000000000000003,397
3563,11,0.35000000000000003,1187
3564,11,0.35000000000000003,844
3565,11,0.35000000000000003,951
3566,11,0.35000000000000003,1119
3567,11,0.35000000000000003,586
3568,11,0.35000000000000003,1137
3569,11,0.35000000000000003,725
3570,11,0.35000000000000003,834
3571,11,0.35000000000000003,499
3572,11,0.35000000000000003,454
3573,11,0.35000000000000003,435
3574,11,0.35000000000000003,566
3575,11,0.35000000000000003,1026
3576,11,0.35000000000000003,835
3577,11,0.35000000000000003,413
3578,11,0.35000000000000003,383
3579,11,0.35000000000000003,1119
3580,11,0.35000000000000003,711
3581,11,0.35000000000000003,307
3582,11,0.35000000000000003,168
3583,11,0.35000000000000003,942
3584,11,0.35000000000000003,815
3585,11,0.35000000000000003,869
3586,11,0.35000000000000003,643
3587,11,0.35000000000000003,438
3588,11,0.35000000000000003,1037
3589,11,0.35000000000000003,931
3590,11,0.35000000000000003,736
3591,11,0.35000000000000003,1103
3592,11,0.35000000000000003,981
3593,11,0.35000000000000003,1652
3594,11,0.35000000000000003,827
3595,11,0.35000000000000003,955
3596,11,0.35000000000000003,135
3597,11,0.35000000000000003,215
3598,11,0.35000000000000003,546
3599,11,0.35000000000000003,579
3600,11,0.35000000000000003,64
3601,11,0.36,672
3602,11,0.36,662
3603,11,0.36,1191
3604,11,0.36,967
3605,11,0.36,426
3606,11,0.36,255
3607,11,0.36,1092
3608,11,0.36,1132
3609,11,0.36,444
3610,11,0.36,399
3611,11,0.36,593
3612,11,0.36,641
3613,11,0.36,1076
3614,11,0.36,1261
3615,11,0.36,653
3616,11,0.36,738
3617,11,0.36,243
3618,11,0.36,432
3619,11,0.36,416
3620,11,0.36,296
3621,11,0.36,434
3622,11,0.36,1086
3623,11,0.36,618
3624,11,0.36,257
3625,11,0.36,1187
3626,11,0.36,721
3627,11,0.36,202
3628,11,0.36,987
3629,11,0.36,346
3630,11,0.36,476
3631,11,0.36,1008
3632,11,0.36,1234
3633,11,0.36,624
3634,11,0.36,408
3635,11,0.36,892
3636,11,0.36,763
3637,11,0.36,658
3638,11,0.36,541
3639,11,0.36,770
3640,11,0.36,356
3641,11,0.36,799
3642,11,0.36,367
3643,11,0.36,422
3644,11,0.36,881
3645,11,0.36,931
3646,11,0.36,377
3647,11,0.36,647
3648,11,0.36,550
3649,11,0.36,164
3650,11,0.36,516
3651,11,0.36,1463
3652,11,0.36,605
3653,11,0.36,487
3654,11,0.36,981
3655,11,0.36,1211
3656,11,0.36,732
3657,11,0.36,452
3658,11,0.36,563
3659,11,0.36,263
3660,11,0.36,655
3661,11,0.36,527
3662,11,0.36,329
3663,11,0.36,1160
3664,11,0.36,315
3665,11,0.36,1034
3666,11,0.36,500
3667,11,0.36,906
3668,11,0.36,1176
3669,11,0.36,1087
3670,11,0.36,512
3671,11,0.36,115
3672,11,0.36,495
3673,11,0.36,220
3674,11,0.36,1324
3675,11,0.36,1570
3676,11,0.36,911
3677,11,0.36,1355
3678,11,0.36,512
3679,11,0.36,676
3680,11,0.36,624
3681,11,0.36,421
3682,11,0.36,1015
3683,11,0.36,710
3684,11,0.36,769
3685,11,0.36,1027
3686,11,0.36,357
3687,11,0.36,754
3688,11,0.36,1047
3689,11,0.36,265
3690,11,0.36,592
3691,11,0.36,898
3692,11,0.36,1186
3693,11,0.36,1293
3694,11,0.36,1036
3695,11,0.36,1166
3696,11,0.36,609
3697,11,0.36,1040
3698,11,0.36,152
3699,11,0.36,138
3700,11,0.36,461
3701,11,0.37,860
3702,11,0.37,923
3703,11,0.37,1469
3704,11,0.37,492
3705,11,0.37,386
3706,11,0.37,320
3707,11,0.37,798
3708,11,0.37,490
3709,11,0.37,646
3710,11,0.37,584
3711,11,0.37,710
3712,11,0.37,619
3713,11,0.37,253
3714,11,0.37,551
3715,11,0.37,700
3716,11,0.37,495
3717,11,0.37,650
3718,11,0.37,660
3719,11,0.37,402
3720,11,0.37,207
3721,11,0.37,1195
3722,11,0.37,951
3723,11,0.37,708
3724,11,0.37,455
3725,11,0.37,783
3726,11,0.37,290
3727,11,0.37,818
3728,11,0.37,692
3729,11,0.37,161
3730,11,0.37,691
3731,11,0.37,879
3732,11,0.37,370
3733,11,0.37,281
3734,11,0.37,594
3735,11,0.37,220
3736,11,0.37,547
3737,11,0.37,629
3738,11,0.37,1869
3739,11,0.37,1092
3740,11,0.37,511
3741,11,0.37,765
3742,11,0.37,240
3743,11,0.37,803
3744,11,0.37,399
3745,11,0.37,920
3746,11,0.37,892
3747,11,0.37,792
3748,11,0.37,499
3749,11,0.37,144
3750,11,0.37,767
3751,11,0.37,980
3752,11,0.37,187
3753,11,0.37,448
3754,11,0.37,657
3755,11,0.37,493
3756,11,0.37,445
3757,11,0.37,886
3758,11,0.37,731
3759,11,0.37,340
3760,11,0.37,621
3761,11,0.37,447
3762,11,0.37,606
3763,11,0.37,578
3764,11,0.37,1006
3765,11,0.37,626
3766,11,0.37,1148
3767,11,0.37,545
3768,11,0.37,763
3769,11,0.37,1057
3770,11,0.37,508
3771,11,0.37,758
3772,11,0.37,249
3773,11,0.37,519
3774,11,0.37,253
3775,11,0.37,1305
3776,11,0.37,1195
3777,11,0.37,331
3778,11,0.37,462
3779,11,0.37,1152
3780,11,0.37,556
3781,11,0.37,824
3782,11,0.37,67
3783,11,0.37,434
3784,11,0.37,821
3785,11,0.37,936
3786,11,0.37,592
3787,11,0.37,910
3788,11,0.37,853
3789,11,0.37,72
3790,11,0.37,945
3791,11,0.37,431
3792,11,0.37,405
3793,11,0.37,772
3794,11,0.37,575
