alg,path_len,visited_points,queue_rest_size,time_ms,N
astar,762,13271,8711,120.33414840698242,1211
castar,778,3367,1584,23.778915405273438,1211
hastar,792,2352,1436,25.90179443359375,1211
astar,1230,48211,32056,471.2851047515869,1212
castar,1274,16878,6991,490.41199684143066,1212
hastar,1320,4423,2235,46.92673683166504,1212
astar,596,17285,11401,159.69514846801758,1213
castar,616,6786,3981,129.52399253845215,1213
hastar,634,2235,1251,25.625228881835938,1213
astar,762,37803,1202,307.36684799194336,1214
castar,782,10633,4364,211.7910385131836,1214
hastar,818,2653,1452,30.404090881347656,1214
astar,904,126819,13219,1102.2801399230957,1215
castar,912,3646,1855,26.488065719604492,1215
hastar,924,2689,1502,26.7791748046875,1215
astar,770,32471,1197,265.0909423828125,1216
castar,778,3504,1489,23.62203598022461,1216
hastar,788,2204,1191,21.30913734436035,1216
astar,898,38620,25887,374.58300590515137,1217
castar,932,10572,4680,199.67103004455566,1217
hastar,956,3067,1565,32.23109245300293,1217
astar,725,20494,1280,208.43172073364258,1218
castar,731,9812,2421,122.89619445800781,1218
hastar,747,2517,1263,25.581836700439453,1218
astar,1023,30874,20513,297.0271110534668,1219
castar,1055,8620,2956,97.61190414428711,1219
hastar,1075,3407,1861,36.52310371398926,1219
astar,485,5284,3473,44.281959533691406,1220
castar,499,3208,1442,32.87196159362793,1220
hastar,507,1514,883,15.4571533203125,1220
astar,906,146635,15097,1295.4788208007812,1221
castar,916,3954,2155,32.3636531829834,1221
hastar,926,2709,1578,27.24289894104004,1221
astar,826,2971,1826,18.416166305541992,1222
castar,830,2398,1425,12.540102005004883,1222
hastar,834,2166,1269,20.158767700195312,1222
astar,733,2540,1604,15.612125396728516,1223
castar,737,2184,1333,11.351823806762695,1223
hastar,741,1897,1110,17.477989196777344,1223
astar,1059,49728,3111,513.3357048034668,1224
castar,1065,22874,4169,434.04507637023926,1224
hastar,1105,3607,1870,39.68477249145508,1224
astar,584,9238,6007,82.96895027160645,1225
castar,598,2634,1666,23.869037628173828,1225
hastar,606,1851,1043,19.332170486450195,1225
astar,639,16061,10621,150.435209274292,1226
castar,663,7704,2436,123.55494499206543,1226
hastar,681,2493,1314,28.495073318481445,1226
astar,929,108217,11346,926.7828464508057,1227
castar,933,3053,1810,17.400026321411133,1227
hastar,943,2558,1464,24.444103240966797,1227
astar,905,67747,2521,548.8121509552002,1228
castar,937,9459,5554,205.4729461669922,1228
hastar,971,3219,1725,35.79521179199219,1228
astar,703,21570,1602,210.6618881225586,1229
castar,703,8117,1699,100.3727912902832,1229
hastar,719,2656,1205,28.73682975769043,1229
astar,117,643,217,4.405021667480469,1230
castar,119,520,211,3.1740665435791016,1230
hastar,119,347,198,3.1681060791015625,1230
astar,76,1089,120,8.115291595458984,1231
castar,76,242,142,1.2280941009521484,1231
hastar,76,242,142,2.3310184478759766,1231
astar,869,34693,1490,345.58916091918945,1232
castar,869,14526,3442,237.05315589904785,1232
hastar,905,3474,1780,43.97392272949219,1232
astar,687,20289,1292,207.69405364990234,1233
castar,691,10698,2137,118.74699592590332,1233
hastar,701,2418,1240,27.757644653320312,1233
astar,694,28156,18542,268.5520648956299,1234
castar,722,7327,3323,109.52186584472656,1234
hastar,752,2626,1363,31.15701675415039,1234
astar,996,30496,20048,300.3578186035156,1235
castar,1026,7398,3730,110.41092872619629,1235
hastar,1052,3348,1834,36.13400459289551,1235
astar,444,1406,833,8.163213729858398,1236
castar,446,1156,680,5.092859268188477,1236
hastar,446,1137,668,10.222673416137695,1236
astar,740,56371,6148,486.9809150695801,1237
castar,766,7490,3691,106.27508163452148,1237
hastar,794,2745,1435,30.443906784057617,1237
astar,920,115779,3485,979.7918796539307,1238
castar,926,3162,1702,19.81210708618164,1238
hastar,938,2604,1418,25.331974029541016,1238
astar,143,4141,550,31.831026077270508,1239
castar,143,616,382,3.5970211029052734,1239
hastar,149,508,266,5.039215087890625,1239
astar,384,7469,4908,67.88802146911621,1240
castar,396,4253,1983,66.15519523620605,1240
hastar,412,1365,655,14.41192626953125,1240
astar,231,3928,353,30.35426139831543,1241
castar,233,1710,965,15.9759521484375,1241
hastar,241,729,437,6.952762603759766,1241
astar,876,3780,2296,25.671958923339844,1242
castar,882,2908,1653,16.722917556762695,1242
hastar,888,2346,1326,21.487951278686523,1242
astar,1179,5601,3483,39.38007354736328,1243
castar,1189,4182,2408,27.050018310546875,1243
hastar,1197,3305,1920,32.93800354003906,1243
astar,784,21086,13959,199.46765899658203,1244
castar,812,8316,2947,128.68094444274902,1244
hastar,842,3260,1550,37.87493705749512,1244
astar,526,13427,1144,137.1021270751953,1245
castar,526,5335,1407,56.684017181396484,1245
hastar,548,1955,907,21.322011947631836,1245
astar,980,157712,4574,1322.2520351409912,1246
castar,1008,11128,3034,218.06001663208008,1246
hastar,1048,3736,1863,42.9229736328125,1246
astar,894,57740,6506,489.96901512145996,1247
castar,894,2309,1360,10.34688949584961,1247
hastar,896,2246,1330,20.49088478088379,1247
astar,792,27896,1917,338.70506286621094,1248
castar,796,3641,1771,26.73506736755371,1248
hastar,802,2165,1228,20.47586441040039,1248
astar,254,730,439,3.8268566131591797,1249
castar,254,730,439,3.3431053161621094,1249
hastar,254,730,439,6.537914276123047,1249
astar,185,1916,481,15.823125839233398,1250
castar,189,1833,354,14.863014221191406,1250
hastar,191,974,445,13.11492919921875,1250
astar,100,1775,306,13.65804672241211,1251
castar,100,265,164,1.0449886322021484,1251
hastar,100,265,164,2.2199153900146484,1251
astar,1070,16056,10507,146.4860439300537,1252
castar,1094,7786,3832,118.18099021911621,1252
hastar,1120,3259,1810,35.42900085449219,1252
astar,806,120299,3423,1012.8118991851807,1253
castar,824,5296,2394,67.11387634277344,1253
hastar,836,2326,1385,22.81975746154785,1253
astar,950,49718,33556,493.82805824279785,1254
castar,988,11019,4389,231.4770221710205,1254
hastar,1016,3018,1608,30.040979385375977,1254
astar,1238,247217,25313,2223.6058712005615,1255
castar,1250,4923,2919,40.71927070617676,1255
hastar,1264,3431,1992,33.05697441101074,1255
astar,503,12647,1013,133.32390785217285,1256
castar,505,5221,1307,50.6439208984375,1256
hastar,531,2018,1019,26.57914161682129,1256
astar,1619,39146,25880,372.90191650390625,1257
castar,1655,13340,5882,263.7789249420166,1257
hastar,1689,4956,2653,52.886962890625,1257
astar,1045,173841,4728,1495.7640171051025,1258
castar,1057,4414,2452,37.97006607055664,1258
hastar,1071,2905,1671,27.976274490356445,1258
astar,366,26067,2929,215.6238555908203,1259
castar,372,1969,1088,15.573978424072266,1259
hastar,380,1244,645,13.007164001464844,1259
astar,509,43275,4601,358.9599132537842,1260
castar,517,1902,1033,12.579202651977539,1260
hastar,521,1349,801,12.21919059753418,1260
astar,481,15499,957,130.7048797607422,1261
castar,481,1485,844,7.4977874755859375,1261
hastar,491,1479,816,14.760971069335938,1261
astar,1081,210491,21520,1882.0321559906006,1262
castar,1095,5528,3095,59.227943420410156,1262
hastar,1111,3003,1773,29.240131378173828,1262
astar,395,25939,1047,212.9049301147461,1263
castar,405,2128,1232,19.381999969482422,1263
hastar,413,1223,707,12.35198974609375,1263
astar,392,7503,1151,58.3651065826416,1264
castar,392,989,592,4.054069519042969,1264
hastar,396,1056,615,9.137153625488281,1264
astar,434,8480,771,79.66208457946777,1265
castar,434,3872,839,34.60121154785156,1265
hastar,444,1477,721,14.984130859375,1265
astar,1227,14316,9329,125.87594985961914,1266
castar,1247,4919,2343,30.840158462524414,1266
hastar,1267,3587,1995,35.28904914855957,1266
astar,246,10935,1326,84.02013778686523,1267
castar,252,1080,649,7.152080535888672,1267
hastar,258,716,427,6.641864776611328,1267
astar,702,27993,1057,223.28925132751465,1268
castar,704,8986,3815,147.23467826843262,1268
hastar,744,2764,1243,31.84199333190918,1268
astar,1363,54333,36364,542.6328182220459,1269
castar,1401,11588,4847,167.53005981445312,1269
hastar,1443,4991,2501,59.45897102355957,1269
astar,986,84112,2957,706.0549259185791,1270
castar,988,2542,1502,11.333942413330078,1270
hastar,988,2518,1479,23.092985153198242,1270
astar,738,97818,10242,846.9831943511963,1271
castar,746,3395,2011,31.306982040405273,1271
hastar,762,2206,1272,23.51832389831543,1271
astar,80,224,125,1.2688636779785156,1272
castar,80,224,125,0.9970664978027344,1272
hastar,80,227,128,1.9619464874267578,1272
astar,448,2780,1800,21.23284339904785,1273
castar,454,1595,897,10.014057159423828,1273
hastar,456,1182,696,10.351896286010742,1273
astar,462,6867,4472,59.93008613586426,1274
castar,476,3382,1320,33.715009689331055,1274
hastar,486,1762,939,21.967172622680664,1274
astar,380,27742,1081,221.3728427886963,1275
castar,384,1878,1146,14.220237731933594,1275
hastar,394,1135,622,10.655879974365234,1275
astar,277,5128,832,39.9627685546875,1276
castar,277,706,427,2.8710365295410156,1276
hastar,277,706,427,5.964040756225586,1276
astar,973,87208,9354,721.4748859405518,1277
castar,1009,14148,5803,360.0659370422363,1277
hastar,1047,3452,1852,38.55395317077637,1277
astar,491,11348,743,87.41402626037598,1278
castar,491,5432,1379,54.03900146484375,1278
hastar,499,1641,904,17.559051513671875,1278
astar,683,3998,2531,29.911041259765625,1279
castar,693,2505,1340,14.687061309814453,1279
hastar,699,2220,1183,23.910045623779297,1279
astar,1353,13021,8311,110.26525497436523,1280
castar,1371,7617,3582,101.69196128845215,1280
hastar,1387,3753,2130,37.51683235168457,1280
astar,476,4308,2761,35.98785400390625,1281
castar,484,2424,1470,27.14991569519043,1281
hastar,494,1487,868,15.549898147583008,1281
astar,1177,8181,5207,65.51289558410645,1282
castar,1189,6050,3038,77.05211639404297,1282
hastar,1209,3470,1877,34.16895866394043,1282
astar,851,7272,4637,59.4942569732666,1283
castar,861,3556,1916,25.67124366760254,1283
hastar,871,2352,1343,22.600889205932617,1283
astar,886,24387,15952,232.64098167419434,1284
castar,902,11350,4654,274.6410369873047,1284
hastar,940,2953,1491,30.668973922729492,1284
astar,1499,424184,42549,3926.8290996551514,1285
castar,1527,10540,5634,204.54096794128418,1285
hastar,1545,4315,2525,42.67692565917969,1285
astar,585,52578,5739,438.02905082702637,1286
castar,601,4692,2008,52.82306671142578,1286
hastar,621,1952,1014,20.589113235473633,1286
astar,129,1423,196,10.14399528503418,1287
castar,129,834,479,6.767034530639648,1287
hastar,135,490,249,5.16200065612793,1287
astar,742,4809,3098,39.63899612426758,1288
castar,752,3427,1744,26.815176010131836,1288
hastar,766,2314,1258,24.595022201538086,1288
astar,519,17351,2236,142.16208457946777,1289
castar,519,1327,795,5.486011505126953,1289
hastar,525,1387,812,12.456893920898438,1289
astar,234,3443,2167,29.40511703491211,1290
castar,240,2045,1034,19.682884216308594,1290
hastar,254,893,443,9.783029556274414,1290
astar,1085,2768,1646,13.36669921875,1291
castar,1085,2768,1646,11.931180953979492,1291
hastar,1087,2734,1621,24.84416961669922,1291
astar,726,8630,5611,74.34415817260742,1292
castar,740,4700,2205,49.34191703796387,1292
hastar,752,2191,1251,22.035837173461914,1292
astar,786,8853,5660,76.19404792785645,1293
castar,798,5375,2438,73.35281372070312,1293
hastar,816,2286,1189,22.329092025756836,1293
astar,882,72667,7855,617.9430484771729,1294
castar,882,2474,1450,12.858152389526367,1294
hastar,886,2411,1365,22.93682098388672,1294
astar,618,36950,1558,295.4392433166504,1295
castar,636,7479,2812,106.98294639587402,1295
hastar,666,2245,1152,25.03800392150879,1295
astar,313,1818,1175,13.927936553955078,1296
castar,317,1469,839,10.518074035644531,1296
hastar,329,943,527,9.100914001464844,1296
astar,809,125499,12956,1084.7411155700684,1297
castar,823,4459,2452,40.13800621032715,1297
hastar,841,2751,1479,30.157089233398438,1297
astar,1135,245632,6276,2074.2290019989014,1298
castar,1157,8683,4582,162.81890869140625,1298
hastar,1181,3356,1902,33.985137939453125,1298
astar,947,41555,1828,411.73768043518066,1299
castar,947,18514,2076,214.01071548461914,1299
hastar,979,3918,1750,48.34318161010742,1299
astar,910,152526,4057,1282.857894897461,1300
castar,930,7366,3665,125.46086311340332,1300
hastar,952,2818,1580,30.19094467163086,1300
astar,699,6185,3770,50.12011528015137,1301
castar,707,4183,1933,37.50181198120117,1301
hastar,721,1944,1076,18.404006958007812,1301
astar,1727,538434,14491,4793.905258178711,1302
castar,1759,13438,6843,248.66175651550293,1302
hastar,1793,4959,2829,49.97110366821289,1302
astar,1061,29033,18578,285.1898670196533,1303
castar,1091,13065,5470,302.4260997772217,1303
hastar,1115,3347,1857,34.61718559265137,1303
astar,1165,41664,26725,410.74585914611816,1304
castar,1197,13203,4978,321.64502143859863,1304
hastar,1233,3783,1967,40.04406929016113,1304
astar,969,44063,27961,434.60988998413086,1305
castar,1007,13632,4301,258.6476802825928,1305
hastar,1045,3282,1718,34.55615043640137,1305
astar,559,21165,1150,183.3939552307129,1306
castar,563,2221,1058,15.518903732299805,1306
hastar,573,1622,872,15.396833419799805,1306
astar,996,33679,21534,328.1228542327881,1307
castar,1028,13738,5072,271.4049816131592,1307
hastar,1072,3519,1712,38.44499588012695,1307
astar,339,5550,3649,49.239158630371094,1308
castar,351,2262,1270,23.51999282836914,1308
hastar,365,1100,588,10.736703872680664,1308
astar,936,9359,5951,80.39498329162598,1309
castar,948,5337,2697,51.423072814941406,1309
hastar,968,3222,1812,40.74811935424805,1309
astar,508,5139,3252,43.69831085205078,1310
castar,522,4033,1899,51.26190185546875,1310
hastar,540,1927,937,24.361848831176758,1310
astar,390,2994,1830,23.500919342041016,1311
castar,398,2116,977,15.5181884765625,1311
hastar,408,1476,808,21.310091018676758,1311
astar,692,83203,9125,706.9060802459717,1312
castar,702,3221,1431,26.30305290222168,1312
hastar,714,2172,1190,23.36883544921875,1312
astar,1035,53613,4449,718.2600498199463,1313
castar,1071,25958,4690,685.0109100341797,1313
hastar,1129,4374,2049,61.49029731750488,1313
astar,92,1755,175,13.270139694213867,1314
castar,92,373,225,2.1750926971435547,1314
hastar,94,298,169,2.7589797973632812,1314
astar,118,695,171,4.677772521972656,1315
castar,120,411,233,2.2232532501220703,1315
hastar,120,299,178,2.4309158325195312,1315
astar,1024,168211,18257,1477.1232604980469,1316
castar,1052,11335,4882,228.2719612121582,1316
hastar,1098,3532,1721,39.44277763366699,1316
astar,422,8766,716,86.67206764221191,1317
castar,422,5833,1436,67.7177906036377,1317
hastar,432,1334,656,12.913942337036133,1317
astar,169,2651,288,19.356250762939453,1318
castar,175,1180,527,9.300947189331055,1318
hastar,179,589,314,6.207942962646484,1318
astar,225,6789,457,50.20475387573242,1319
castar,231,1493,868,12.026071548461914,1319
hastar,243,865,414,9.16910171508789,1319
astar,636,21843,1076,187.30688095092773,1320
castar,662,7508,2279,107.9869270324707,1320
hastar,694,2769,1505,38.778066635131836,1320
astar,949,11764,7400,101.94706916809082,1321
castar,967,7398,2901,95.56007385253906,1321
hastar,1001,2911,1497,29.188156127929688,1321
astar,143,4089,565,31.775951385498047,1322
castar,145,707,446,5.137920379638672,1322
hastar,149,386,220,3.518342971801758,1322
astar,818,35605,1187,283.9779853820801,1323
castar,820,12829,5571,297.7430820465088,1323
hastar,870,3135,1561,37.6589298248291,1323
astar,1351,23645,15182,216.0639762878418,1324
castar,1371,8793,4047,109.68494415283203,1324
hastar,1405,4036,2151,40.853023529052734,1324
astar,900,88078,3088,735.0258827209473,1325
castar,904,2370,1367,11.21211051940918,1325
hastar,906,2306,1339,21.518230438232422,1325
astar,1570,19640,12484,178.8480281829834,1326
castar,1596,11181,4648,214.57409858703613,1326
hastar,1624,4483,2356,44.48103904724121,1326
astar,852,34994,22336,333.22787284851074,1327
castar,886,11579,4677,236.39702796936035,1327
hastar,918,3167,1753,39.21914100646973,1327
astar,1059,19169,12049,179.51393127441406,1328
castar,1083,6671,2515,77.93617248535156,1328
hastar,1099,3333,1713,37.015676498413086,1328
astar,1160,5274,3242,36.338090896606445,1329
castar,1168,4284,2270,31.522750854492188,1329
hastar,1178,3099,1783,28.93805503845215,1329
astar,999,2642,1563,13.167858123779297,1330
castar,999,2642,1563,11.959075927734375,1330
hastar,999,2594,1550,25.227069854736328,1330
astar,797,116378,12874,1005.3730010986328,1331
castar,815,6403,3636,100.28862953186035,1331
hastar,835,2729,1499,32.35983848571777,1331
astar,370,2810,1749,22.218942642211914,1332
castar,378,2275,1176,20.987987518310547,1332
hastar,386,1236,660,12.108087539672852,1332
astar,1294,303179,8513,2702.613115310669,1333
castar,1322,8824,3080,109.52496528625488,1333
hastar,1348,3917,2183,41.230201721191406,1333
astar,1145,235696,25382,2074.6371746063232,1334
castar,1159,6360,3600,77.99601554870605,1334
hastar,1187,3510,1924,38.39898109436035,1334
astar,921,149389,16247,1288.7351512908936,1335
castar,933,5493,3011,66.58482551574707,1335
hastar,955,2747,1525,29.647111892700195,1335
astar,327,8022,516,65.75798988342285,1336
castar,327,3133,746,27.20785140991211,1336
hastar,335,1259,689,17.067909240722656,1336
astar,1210,5571,3351,39.119720458984375,1337
castar,1220,4531,2290,33.15401077270508,1337
hastar,1228,3337,1871,33.68806838989258,1337
astar,258,2212,1346,18.051862716674805,1338
castar,264,1486,935,12.289047241210938,1338
hastar,274,889,452,8.846759796142578,1338
astar,601,3560,2255,27.197837829589844,1339
castar,605,2811,1679,22.788047790527344,1339
hastar,619,1833,1002,19.01412010192871,1339
astar,1021,172834,18857,1583.357810974121,1340
castar,1033,5886,2649,70.24216651916504,1340
hastar,1051,3173,1669,33.678293228149414,1340
astar,598,16766,1114,166.64600372314453,1341
castar,602,10416,1205,99.80320930480957,1341
hastar,622,2366,1067,29.000043869018555,1341
astar,358,16366,2038,130.2316188812256,1342
castar,364,3241,1690,38.27500343322754,1342
hastar,384,1347,765,15.558004379272461,1342
astar,407,6777,4252,59.86809730529785,1343
castar,419,2948,1196,26.273012161254883,1343
hastar,429,1227,651,11.616945266723633,1343
astar,709,75221,48743,754.1837692260742,1344
castar,729,7182,2258,107.83100128173828,1344
hastar,745,2146,1174,21.22211456298828,1344
astar,762,90759,10194,788.1410121917725,1345
castar,768,2972,1638,21.286725997924805,1345
hastar,778,2111,1191,20.361900329589844,1345
astar,512,44339,1716,397.80688285827637,1346
castar,522,2522,1322,23.25725555419922,1346
hastar,532,2035,958,26.014089584350586,1346
astar,546,1512,882,8.057117462158203,1347
castar,546,1513,883,7.005929946899414,1347
hastar,554,1380,779,12.594223022460938,1347
astar,611,41122,4919,333.68611335754395,1348
castar,633,4943,2587,67.40593910217285,1348
hastar,659,1870,1061,19.132137298583984,1348
astar,839,13690,8466,122.58315086364746,1349
castar,857,8185,3954,130.30076026916504,1349
hastar,885,3294,2004,55.20892143249512,1349
astar,745,15366,9764,140.55299758911133,1350
castar,769,6167,2849,76.42197608947754,1350
hastar,783,2715,1572,33.95891189575195,1350
astar,810,11055,6856,97.10073471069336,1351
castar,826,3783,2012,32.42301940917969,1351
hastar,838,2290,1254,21.20804786682129,1351
astar,1080,12070,7545,104.7360897064209,1352
castar,1094,6091,2682,75.4549503326416,1352
hastar,1114,3074,1666,30.050992965698242,1352
astar,539,5629,3516,47.129154205322266,1353
castar,547,2509,1314,18.876075744628906,1353
hastar,561,1501,835,13.96799087524414,1353
astar,730,70597,8030,587.8481864929199,1354
castar,752,7645,2932,97.90706634521484,1354
hastar,784,3160,1576,44.5709228515625,1354
astar,698,25995,16799,247.23577499389648,1355
castar,726,6929,2234,92.30685234069824,1355
hastar,754,2443,1250,26.473283767700195,1355
astar,401,7084,4417,62.79492378234863,1356
castar,417,4840,1615,59.9212646484375,1356
hastar,435,1563,765,16.57390594482422,1356
astar,441,10197,1017,116.96815490722656,1357
castar,447,5294,2363,86.78674697875977,1357
hastar,471,1674,777,18.30887794494629,1357
astar,949,43612,847,375.9169578552246,1358
castar,981,14478,3363,346.10795974731445,1358
hastar,1025,3751,1922,47.47486114501953,1358
astar,460,12088,665,93.46413612365723,1359
castar,464,5368,2704,84.39397811889648,1359
hastar,482,1573,882,17.936229705810547,1359
astar,291,4221,432,31.81004524230957,1360
castar,295,1729,708,12.382030487060547,1360
hastar,301,893,473,8.641958236694336,1360
astar,824,17688,11519,168.5159206390381,1361
castar,844,7835,3247,122.31111526489258,1361
hastar,876,2852,1456,29.422998428344727,1361
astar,470,34085,1450,272.34935760498047,1362
castar,486,4745,2008,71.59900665283203,1362
hastar,500,1995,990,25.50983428955078,1362
astar,884,2173,1243,10.581016540527344,1363
castar,884,2173,1243,9.442806243896484,1363
hastar,906,2362,1293,22.75395393371582,1363
astar,367,24514,2872,202.38089561462402,1364
castar,373,1634,1011,11.970758438110352,1364
hastar,381,1174,637,11.348962783813477,1364
astar,910,135043,14838,1160.0368022918701,1365
castar,936,12069,3902,305.24706840515137,1365
hastar,964,3052,1572,44.38304901123047,1365
astar,981,31444,20307,298.33388328552246,1366
castar,1013,7697,3308,108.85190963745117,1366
hastar,1037,3336,1748,36.73601150512695,1366
astar,1110,170241,18729,1532.4561595916748,1367
castar,1120,3942,2100,28.318166732788086,1367
hastar,1134,3015,1718,29.157161712646484,1367
astar,929,6402,4044,51.29384994506836,1368
castar,941,3692,1913,27.957916259765625,1368
hastar,955,2622,1437,26.13687515258789,1368
astar,1143,21554,13727,197.62396812438965,1369
castar,1169,9124,3883,146.35992050170898,1369
hastar,1201,3462,1917,37.180185317993164,1369
astar,611,1510,892,7.153034210205078,1370
castar,611,1510,892,6.434917449951172,1370
hastar,611,1517,900,13.798236846923828,1370
astar,1127,206589,6227,1765.707015991211,1371
castar,1157,13588,6198,358.40725898742676,1371
hastar,1203,3716,1981,42.61493682861328,1371
astar,1033,195197,21034,1729.9089431762695,1372
castar,1053,7032,3284,99.34830665588379,1372
hastar,1073,3106,1668,30.88521957397461,1372
astar,783,2076,1209,10.763168334960938,1373
castar,785,1960,1143,8.606910705566406,1373
hastar,787,1914,1110,17.287015914916992,1373
astar,255,4591,379,33.80727767944336,1374
castar,255,2768,516,23.597002029418945,1374
hastar,255,878,433,9.080886840820312,1374
astar,699,86712,9626,749.4170665740967,1375
castar,717,4573,1989,46.93889617919922,1375
hastar,731,2138,1235,22.114038467407227,1375
astar,131,2070,216,15.252351760864258,1376
castar,131,328,195,1.363992691040039,1376
hastar,131,328,195,2.6700496673583984,1376
astar,555,11993,7664,110.03804206848145,1377
castar,569,4673,2668,64.90683555603027,1377
hastar,591,1758,921,18.337011337280273,1377
astar,333,20610,897,165.20929336547852,1378
castar,339,1333,732,8.259057998657227,1378
hastar,345,957,543,9.047269821166992,1378
astar,984,35325,22696,341.19176864624023,1379
castar,1014,10304,4135,166.61977767944336,1379
hastar,1056,3626,1701,40.98105430603027,1379
astar,1123,200598,21889,1847.472906112671,1380
castar,1157,15234,4898,309.15212631225586,1380
hastar,1191,3868,1882,42.665958404541016,1380
astar,398,8681,628,69.10395622253418,1381
castar,398,3869,950,39.7031307220459,1381
hastar,404,1246,651,11.738300323486328,1381
astar,918,143009,4458,1209.420919418335,1382
castar,930,4846,2335,56.88595771789551,1382
hastar,952,2793,1478,30.29608726501465,1382
astar,348,7988,508,61.502933502197266,1383
castar,348,1711,877,11.689901351928711,1383
hastar,356,989,553,9.191751480102539,1383
astar,231,2937,469,26.939868927001953,1384
castar,231,1885,564,16.347885131835938,1384
hastar,243,943,442,10.011911392211914,1384
astar,830,2217,1289,11.29603385925293,1385
castar,830,2217,1289,10.136127471923828,1385
hastar,832,2093,1230,19.301891326904297,1385
astar,1097,177766,5446,1499.208927154541,1386
castar,1133,13183,3216,229.69603538513184,1386
hastar,1175,4010,2092,49.17025566101074,1386
astar,1059,117934,4007,988.239049911499,1387
castar,1061,3138,1844,16.88385009765625,1387
hastar,1069,2660,1519,25.315046310424805,1387
astar,518,12166,7873,112.32781410217285,1388
castar,534,3497,1836,39.38102722167969,1388
hastar,554,1741,887,18.041133880615234,1388
astar,226,872,523,5.595922470092773,1389
castar,228,686,413,3.3218860626220703,1389
hastar,232,634,375,5.600929260253906,1389
astar,931,43531,1580,393.8250541687012,1390
castar,931,23346,1821,253.432035446167,1390
hastar,951,3160,1509,33.45608711242676,1390
astar,367,970,556,4.826784133911133,1391
castar,367,970,556,4.192829132080078,1391
hastar,367,970,556,8.965015411376953,1391
astar,1434,369497,10366,3259.695053100586,1392
castar,1462,11483,4173,184.80587005615234,1392
hastar,1494,4919,2628,63.20786476135254,1392
astar,888,2250,1328,10.862112045288086,1393
castar,888,2250,1328,9.7808837890625,1393
hastar,888,2250,1323,21.049976348876953,1393
astar,842,41887,1218,343.8689708709717,1394
castar,872,14644,4832,349.545955657959,1394
hastar,908,2974,1546,32.837867736816406,1394
astar,833,6885,4303,55.89699745178223,1395
castar,843,4280,2357,44.10195350646973,1395
hastar,859,2406,1311,23.44489097595215,1395
astar,749,96687,10758,812.8290176391602,1396
castar,771,8101,3147,124.89891052246094,1396
hastar,793,2488,1406,29.67691421508789,1396
astar,297,4524,2652,38.84005546569824,1397
castar,299,900,507,4.374027252197266,1397
hastar,299,754,441,6.494045257568359,1397
astar,395,26970,1091,216.22920036315918,1398
castar,399,1406,825,8.072853088378906,1398
hastar,407,1088,585,10.07699966430664,1398
astar,415,20640,1015,163.26093673706055,1399
castar,429,2786,1427,31.93187713623047,1399
hastar,437,1522,861,16.92819595336914,1399
astar,969,2480,1436,12.527227401733398,1400
castar,969,2480,1436,11.504173278808594,1400
hastar,971,2445,1407,23.225784301757812,1400
astar,189,4503,377,34.20090675354004,1401
castar,189,553,312,2.604961395263672,1401
hastar,191,489,283,4.147052764892578,1401
astar,726,30835,1115,244.68588829040527,1402
castar,754,8821,3372,170.4699993133545,1402
hastar,790,2639,1329,28.841018676757812,1402
astar,521,26667,16218,251.89518928527832,1403
castar,521,1446,828,7.092952728271484,1403
hastar,521,1351,765,12.613773345947266,1403
astar,517,43820,5227,372.9569911956787,1404
castar,523,2021,1067,13.81993293762207,1404
hastar,535,1465,820,14.733076095581055,1404
astar,705,84895,3179,696.2118148803711,1405
castar,721,5160,2175,71.72727584838867,1405
hastar,751,2374,1200,25.618791580200195,1405
astar,440,8956,1245,101.06301307678223,1406
castar,444,1629,808,9.521245956420898,1406
hastar,444,1146,672,10.033845901489258,1406
astar,1094,18021,11128,162.3380184173584,1407
castar,1116,8539,4171,158.36596488952637,1407
hastar,1146,3681,1888,43.1978702545166,1407
astar,394,9041,2119,109.46202278137207,1408
castar,410,4965,1586,66.75601005554199,1408
hastar,424,1280,643,13.08894157409668,1408
astar,579,56860,6788,476.6108989715576,1409
castar,591,3207,1695,31.419038772583008,1409
hastar,603,1677,960,16.56198501586914,1409
astar,683,7062,4321,59.7989559173584,1410
castar,693,3989,2163,38.03110122680664,1410
hastar,709,1977,1066,19.311904907226562,1410
astar,495,7737,4778,68.90010833740234,1411
castar,501,2541,1364,20.582914352416992,1411
hastar,517,1470,809,14.285087585449219,1411
astar,287,1448,882,10.408878326416016,1412
castar,289,906,543,4.558801651000977,1412
hastar,297,817,466,7.2460174560546875,1412
astar,1022,172955,5997,1482.5351238250732,1413
castar,1052,11066,3724,164.14809226989746,1413
hastar,1098,3901,1788,46.73290252685547,1413
astar,277,3974,2373,34.32607650756836,1414
castar,285,2110,1138,20.505905151367188,1414
hastar,297,900,495,9.534120559692383,1414
astar,365,23936,2899,196.50793075561523,1415
castar,369,2324,1165,22.858142852783203,1415
hastar,387,1438,718,22.232770919799805,1415
astar,190,4627,677,35.45975685119629,1416
castar,194,976,539,6.54292106628418,1416
hastar,206,682,373,7.605075836181641,1416
astar,724,87723,10205,748.9809989929199,1417
castar,734,3947,2182,33.92386436462402,1417
hastar,752,2291,1267,24.801015853881836,1417
astar,310,773,420,4.118919372558594,1418
castar,310,773,420,3.507852554321289,1418
hastar,310,746,416,6.5059661865234375,1418
astar,606,18337,1297,227.31709480285645,1419
castar,624,9683,2742,189.84389305114746,1419
hastar,654,2296,1171,27.21095085144043,1419
