alg,path_len,visited_points,queue_rest_size,time_ms,N
castar,11,23,12,0.11301040649414062,1654
hastar,11,31,20,0.3540515899658203,1654
astar,17,43,25,0.20813941955566406,1655
castar,17,43,25,0.1919269561767578,1655
hastar,14,45,30,0.5009174346923828,1655
astar,15,46,19,0.3039836883544922,1656
castar,15,34,19,0.15783309936523438,1656
hastar,9,32,23,0.3619194030761719,1656
astar,6,22,10,0.12803077697753906,1657
castar,6,14,8,0.06198883056640625,1657
hastar,5,18,13,0.13589859008789062,1657
astar,9,26,11,0.14781951904296875,1658
castar,9,24,13,0.1270771026611328,1658
hastar,7,24,17,0.23698806762695312,1658
astar,22,60,29,0.3428459167480469,1659
castar,22,60,29,0.3299713134765625,1659
hastar,17,51,34,0.5061626434326172,1659
astar,23,52,17,0.3719329833984375,1660
castar,23,52,17,0.32210350036621094,1660
hastar,15,46,23,0.6468296051025391,1660
astar,3,6,3,0.03719329833984375,1661
castar,3,6,3,0.029802322387695312,1661
hastar,2,4,2,0.04506111145019531,1661
astar,7,18,11,0.08916854858398438,1662
castar,7,18,11,0.07605552673339844,1662
hastar,6,22,16,0.19788742065429688,1662
astar,6,12,5,0.09584426879882812,1663
castar,6,12,6,0.06413459777832031,1663
hastar,5,11,6,0.11396408081054688,1663
astar,7,17,10,0.1010894775390625,1664
castar,7,17,10,0.07915496826171875,1664
hastar,4,15,11,0.13589859008789062,1664
astar,13,48,18,0.3020763397216797,1665
castar,13,44,21,0.23603439331054688,1665
hastar,10,47,32,0.6048679351806641,1665
astar,16,41,24,0.186920166015625,1666
castar,16,41,24,0.179290771484375,1666
hastar,11,40,28,0.3879070281982422,1666
astar,13,32,19,0.14710426330566406,1667
castar,13,32,19,0.13899803161621094,1667
hastar,10,31,20,0.33402442932128906,1667
astar,5,14,9,0.06413459777832031,1668
castar,5,14,9,0.05698204040527344,1668
hastar,4,15,11,0.1361370086669922,1668
astar,14,41,20,0.23603439331054688,1669
castar,14,41,20,0.22172927856445312,1669
hastar,13,48,30,0.7829666137695312,1669
astar,15,30,15,0.15592575073242188,1670
castar,15,30,15,0.14519691467285156,1670
hastar,13,29,16,0.3991127014160156,1670
astar,8,16,8,0.08702278137207031,1671
castar,8,16,8,0.07915496826171875,1671
hastar,7,21,14,0.18906593322753906,1671
astar,17,61,20,0.3771781921386719,1672
castar,17,40,22,0.18405914306640625,1672
hastar,12,47,35,0.4451274871826172,1672
astar,26,57,31,0.2713203430175781,1673
castar,26,57,31,0.2589225769042969,1673
hastar,15,45,30,0.49996376037597656,1673
astar,16,42,24,0.20003318786621094,1674
castar,16,42,24,0.18906593322753906,1674
hastar,12,44,30,0.5340576171875,1674
astar,20,72,20,0.4591941833496094,1675
castar,20,67,27,0.39196014404296875,1675
hastar,13,35,22,0.3261566162109375,1675
astar,23,132,31,0.9059906005859375,1676
castar,23,60,34,0.28014183044433594,1676
hastar,18,62,42,0.7441043853759766,1676
astar,4,8,3,0.052928924560546875,1677
castar,4,6,2,0.03600120544433594,1677
hastar,4,10,6,0.11205673217773438,1677
astar,14,56,18,0.354766845703125,1678
castar,14,46,25,0.2677440643310547,1678
hastar,10,49,31,0.7860660552978516,1678
astar,14,37,19,0.1857280731201172,1679
castar,14,37,19,0.17690658569335938,1679
hastar,10,43,29,0.4057884216308594,1679
astar,3,10,6,0.051021575927734375,1681
castar,3,8,5,0.03504753112792969,1681
hastar,3,11,8,0.09202957153320312,1681
astar,3,6,3,0.03790855407714844,1682
castar,3,6,3,0.030040740966796875,1682
hastar,3,7,4,0.08392333984375,1682
astar,23,153,35,1.046895980834961,1683
castar,23,108,48,0.6909370422363281,1683
hastar,17,103,69,1.4939308166503906,1683
astar,15,59,22,0.3781318664550781,1684
castar,15,39,24,0.1659393310546875,1684
hastar,11,39,28,0.38504600524902344,1684
astar,17,71,23,0.45013427734375,1685
castar,17,41,24,0.18095970153808594,1685
hastar,14,44,30,0.4177093505859375,1685
astar,14,43,21,0.2627372741699219,1686
castar,14,43,21,0.24509429931640625,1686
hastar,14,50,29,0.7410049438476562,1686
astar,17,42,12,0.26988983154296875,1687
castar,17,35,17,0.16999244689941406,1687
hastar,11,33,22,0.39005279541015625,1687
astar,23,100,22,0.7212162017822266,1688
castar,23,52,26,0.24390220642089844,1688
hastar,18,53,34,0.5521774291992188,1688
astar,9,20,7,0.12326240539550781,1689
castar,9,17,8,0.08702278137207031,1689
hastar,8,22,12,0.26488304138183594,1689
astar,14,28,14,0.14328956604003906,1690
castar,14,28,14,0.13589859008789062,1690
hastar,10,32,22,0.3299713134765625,1690
astar,8,22,13,0.10514259338378906,1691
castar,8,22,13,0.15211105346679688,1691
hastar,5,20,15,0.16498565673828125,1691
astar,22,112,33,0.7379055023193359,1692
castar,22,53,31,0.23317337036132812,1692
hastar,15,54,39,0.5338191986083984,1692
astar,11,37,20,0.23102760314941406,1693
castar,11,34,20,0.19669532775878906,1693
hastar,8,44,31,0.6349086761474609,1693
astar,21,60,24,0.40912628173828125,1694
castar,21,60,24,0.3871917724609375,1694
hastar,17,58,32,0.7910728454589844,1694
astar,19,51,29,0.244140625,1695
castar,19,50,29,0.21982192993164062,1695
hastar,11,48,35,0.5650520324707031,1695
astar,12,42,15,0.2751350402832031,1696
castar,12,27,15,0.12731552124023438,1696
hastar,8,28,20,0.2810955047607422,1696
astar,15,29,14,0.14591217041015625,1697
castar,15,29,14,0.13589859008789062,1697
hastar,7,25,18,0.2522468566894531,1697
astar,13,38,14,0.2231597900390625,1698
castar,13,29,13,0.15592575073242188,1698
hastar,10,33,20,0.4177093505859375,1698
astar,11,33,14,0.1919269561767578,1699
castar,11,33,14,0.18405914306640625,1699
hastar,8,38,23,0.4329681396484375,1699
astar,12,30,17,0.14281272888183594,1700
castar,12,30,17,0.13685226440429688,1700
hastar,10,31,20,0.30422210693359375,1700
astar,21,56,33,0.2918243408203125,1701
castar,21,56,33,0.2658367156982422,1701
hastar,15,71,52,0.8189678192138672,1701
astar,16,42,23,0.20599365234375,1702
castar,16,42,23,0.1919269561767578,1702
hastar,10,35,23,0.30994415283203125,1702
astar,15,34,19,0.16307830810546875,1703
castar,15,34,19,0.1552104949951172,1703
hastar,12,35,23,0.3292560577392578,1703
astar,11,30,9,0.20194053649902344,1704
castar,11,27,9,0.1609325408935547,1704
hastar,8,29,17,0.3578662872314453,1704
astar,6,12,6,0.06699562072753906,1705
castar,6,12,6,0.06103515625,1705
hastar,6,18,11,0.2257823944091797,1705
astar,8,18,7,0.11205673217773438,1706
castar,8,13,5,0.07224082946777344,1706
hastar,8,14,6,0.1590251922607422,1706
astar,2,3,1,0.02288818359375,1707
castar,2,3,1,0.019073486328125,1707
hastar,2,5,3,0.04410743713378906,1707
astar,9,18,9,0.09608268737792969,1708
castar,9,18,9,0.08821487426757812,1708
hastar,7,25,17,0.2789497375488281,1708
astar,17,73,18,0.4951953887939453,1709
castar,17,43,22,0.22292137145996094,1709
hastar,12,47,32,0.5981922149658203,1709
astar,15,31,16,0.1552104949951172,1710
castar,15,31,16,0.14901161193847656,1710
hastar,11,33,22,0.3387928009033203,1710
astar,8,20,11,0.09894371032714844,1711
castar,8,20,11,0.08988380432128906,1711
hastar,6,26,19,0.22983551025390625,1711
astar,7,18,11,0.08702278137207031,1712
castar,7,18,11,0.07772445678710938,1712
hastar,4,20,16,0.15687942504882812,1712
astar,17,43,22,0.21314620971679688,1713
castar,17,39,22,0.17261505126953125,1713
hastar,10,36,26,0.3788471221923828,1713
astar,8,21,13,0.09512901306152344,1714
castar,8,21,13,0.08916854858398438,1714
hastar,7,23,16,0.22792816162109375,1714
astar,5,11,4,0.06985664367675781,1715
castar,5,11,4,0.0629425048828125,1715
hastar,5,17,10,0.1850128173828125,1715
astar,6,13,7,0.06723403930664062,1716
castar,6,13,7,0.06031990051269531,1716
hastar,5,20,15,0.1800060272216797,1716
astar,5,13,8,0.06103515625,1717
castar,5,13,8,0.05412101745605469,1717
hastar,5,13,8,0.12683868408203125,1717
astar,13,40,13,0.2548694610595703,1718
castar,13,26,13,0.12803077697753906,1718
hastar,7,28,18,0.2570152282714844,1718
astar,14,41,16,0.23818016052246094,1719
castar,14,35,18,0.1678466796875,1719
hastar,12,30,16,0.37598609924316406,1719
astar,8,20,10,0.10418891906738281,1720
castar,8,20,10,0.09799003601074219,1720
hastar,7,22,15,0.2319812774658203,1720
astar,10,21,10,0.11420249938964844,1721
castar,10,21,10,0.10609626770019531,1721
hastar,7,20,12,0.25200843811035156,1721
astar,14,37,19,0.19025802612304688,1722
castar,14,37,19,0.17905235290527344,1722
hastar,10,38,24,0.4010200500488281,1722
astar,17,44,23,0.23603439331054688,1723
castar,17,44,23,0.23484230041503906,1723
hastar,12,45,32,0.4458427429199219,1723
astar,10,27,15,0.14710426330566406,1724
castar,10,27,15,0.141143798828125,1724
hastar,8,23,15,0.21696090698242188,1724
astar,11,25,14,0.12063980102539062,1725
castar,11,25,14,0.11491775512695312,1725
hastar,9,32,22,0.3490447998046875,1725
astar,14,29,15,0.15115737915039062,1726
castar,14,29,15,0.13899803161621094,1726
hastar,10,35,24,0.3948211669921875,1726
astar,1,1,0,0.011920928955078125,1727
castar,1,1,0,0.008344650268554688,1727
hastar,1,1,0,0.009059906005859375,1727
astar,11,35,13,0.209808349609375,1728
castar,11,27,12,0.14281272888183594,1728
hastar,8,21,13,0.2779960632324219,1728
astar,19,59,26,0.31495094299316406,1729
castar,19,47,27,0.1990795135498047,1729
hastar,10,47,33,0.4749298095703125,1729
astar,10,24,10,0.1418590545654297,1730
castar,10,20,10,0.09679794311523438,1730
hastar,9,22,13,0.2789497375488281,1730
astar,3,8,5,0.04076957702636719,1731
castar,3,8,5,0.03409385681152344,1731
hastar,3,14,11,0.1201629638671875,1731
astar,14,52,16,0.3459453582763672,1732
castar,14,52,16,0.3190040588378906,1732
hastar,13,58,21,0.9701251983642578,1732
astar,11,47,18,0.28705596923828125,1733
castar,11,28,17,0.1201629638671875,1733
hastar,8,30,22,0.308990478515625,1733
astar,7,16,8,0.0858306884765625,1734
castar,7,16,8,0.07987022399902344,1734
hastar,5,16,11,0.164031982421875,1734
astar,13,39,13,0.2460479736328125,1735
castar,13,32,15,0.18286705017089844,1735
hastar,13,37,22,0.40602684020996094,1735
astar,12,52,18,0.3287792205810547,1736
castar,12,32,20,0.13184547424316406,1736
hastar,8,32,24,0.3178119659423828,1736
astar,11,29,18,0.12993812561035156,1737
castar,11,29,18,0.1201629638671875,1737
hastar,7,24,17,0.20503997802734375,1737
astar,18,85,25,0.5419254302978516,1738
castar,18,55,25,0.28395652770996094,1738
hastar,17,41,24,0.4551410675048828,1738
astar,8,29,12,0.17499923706054688,1739
castar,8,27,15,0.14209747314453125,1739
hastar,6,24,14,0.3020763397216797,1739
astar,16,32,13,0.18286705017089844,1740
castar,16,32,13,0.17404556274414062,1740
hastar,6,18,12,0.16307830810546875,1740
astar,27,66,29,0.3809928894042969,1742
castar,27,66,29,0.34880638122558594,1742
hastar,20,69,45,0.8070468902587891,1742
astar,7,19,7,0.11706352233886719,1743
castar,7,12,5,0.06175041198730469,1743
hastar,5,17,11,0.1518726348876953,1743
astar,10,25,15,0.11491775512695312,1744
castar,10,25,15,0.10704994201660156,1744
hastar,5,22,17,0.1881122589111328,1744
astar,13,22,9,0.13184547424316406,1745
castar,13,22,9,0.12683868408203125,1745
hastar,7,19,12,0.21600723266601562,1745
astar,17,59,16,0.4119873046875,1746
castar,17,36,16,0.18596649169921875,1746
hastar,14,39,24,0.453948974609375,1746
astar,8,29,14,0.1628398895263672,1747
castar,8,23,13,0.11396408081054688,1747
hastar,5,17,12,0.14472007751464844,1747
astar,15,40,19,0.21195411682128906,1748
castar,15,37,20,0.17404556274414062,1748
hastar,12,40,26,0.43702125549316406,1748
astar,8,20,12,0.09202957153320312,1749
castar,8,20,12,0.08511543273925781,1749
hastar,7,19,12,0.21886825561523438,1749
astar,13,56,23,0.34499168395996094,1750
castar,13,32,19,0.13780593872070312,1750
hastar,8,35,26,0.34308433532714844,1750
astar,3,6,3,0.03695487976074219,1751
castar,3,6,3,0.031232833862304688,1751
hastar,3,9,6,0.07128715515136719,1751
astar,17,59,21,0.40078163146972656,1752
castar,17,51,24,0.28705596923828125,1752
hastar,14,59,39,0.7739067077636719,1752
astar,9,25,11,0.1430511474609375,1753
castar,9,25,12,0.13399124145507812,1753
hastar,8,29,22,0.3979206085205078,1753
astar,20,91,26,0.6399154663085938,1754
castar,20,90,28,0.5929470062255859,1754
hastar,18,69,20,1.177072525024414,1754
astar,13,47,13,0.30684471130371094,1755
castar,13,32,15,0.16498565673828125,1755
hastar,11,37,22,0.4799365997314453,1755
astar,6,11,5,0.06175041198730469,1756
castar,6,11,5,0.05507469177246094,1756
hastar,4,14,10,0.11205673217773438,1756
astar,7,17,8,0.1049041748046875,1757
castar,7,17,8,0.09608268737792969,1757
hastar,6,12,6,0.1659393310546875,1757
astar,22,49,27,0.2288818359375,1758
castar,22,49,27,0.21719932556152344,1758
hastar,15,50,35,0.5166530609130859,1758
astar,25,63,35,0.30422210693359375,1759
castar,25,63,35,0.29397010803222656,1759
hastar,14,56,40,0.6377696990966797,1759
astar,8,19,11,0.09202957153320312,1760
castar,8,19,11,0.08392333984375,1760
hastar,6,31,22,0.32520294189453125,1760
astar,13,39,16,0.23508071899414062,1761
castar,13,39,16,0.22220611572265625,1761
hastar,12,47,23,0.6263256072998047,1761
astar,18,37,19,0.1919269561767578,1762
castar,18,37,19,0.17786026000976562,1762
hastar,16,52,36,0.5338191986083984,1762
astar,24,68,15,0.4451274871826172,1763
castar,24,53,19,0.2880096435546875,1763
hastar,18,53,25,0.7879734039306641,1763
astar,17,42,25,0.18906593322753906,1764
castar,17,42,25,0.18095970153808594,1764
hastar,13,39,26,0.38695335388183594,1764
astar,21,111,26,0.7421970367431641,1765
castar,21,47,26,0.20885467529296875,1765
hastar,12,45,33,0.43487548828125,1765
astar,10,23,13,0.10991096496582031,1766
castar,10,23,13,0.10609626770019531,1766
hastar,8,25,17,0.27489662170410156,1766
astar,21,64,37,0.39076805114746094,1767
castar,21,64,37,0.34999847412109375,1767
hastar,16,65,47,1.088857650756836,1767
astar,9,27,12,0.14901161193847656,1768
castar,9,26,12,0.13327598571777344,1768
hastar,8,31,18,0.347137451171875,1768
astar,14,45,17,0.2639293670654297,1769
castar,14,36,15,0.18978118896484375,1769
hastar,12,46,29,0.5559921264648438,1769
astar,11,25,14,0.12326240539550781,1770
castar,11,25,14,0.12111663818359375,1770
hastar,8,28,20,0.2770423889160156,1770
astar,11,29,15,0.14591217041015625,1771
castar,11,29,15,0.13899803161621094,1771
hastar,10,33,21,0.36525726318359375,1771
astar,3,10,6,0.05078315734863281,1772
castar,3,8,5,0.03361701965332031,1772
hastar,3,19,15,0.1590251922607422,1772
astar,5,11,6,0.05817413330078125,1773
castar,5,11,6,0.051975250244140625,1773
hastar,4,13,9,0.13303756713867188,1773
astar,23,99,16,0.705718994140625,1774
castar,23,49,24,0.24127960205078125,1774
hastar,17,52,34,0.6053447723388672,1774
astar,18,57,15,0.37097930908203125,1775
castar,18,46,22,0.25200843811035156,1775
hastar,16,50,29,0.6279945373535156,1775
astar,17,86,27,0.5660057067871094,1776
castar,17,51,25,0.26297569274902344,1776
hastar,13,41,27,0.392913818359375,1776
astar,14,36,19,0.17881393432617188,1777
castar,14,36,19,0.16999244689941406,1777
hastar,11,57,36,0.6198883056640625,1777
astar,2,5,3,0.028848648071289062,1778
castar,2,5,3,0.021696090698242188,1778
hastar,2,6,4,0.06914138793945312,1778
astar,12,31,17,0.1571178436279297,1779
castar,12,31,17,0.1442432403564453,1779
hastar,9,31,22,0.29015541076660156,1779
astar,13,32,19,0.15211105346679688,1780
castar,13,32,19,0.15020370483398438,1780
hastar,8,32,23,0.2827644348144531,1780
astar,20,89,28,0.576019287109375,1781
castar,20,50,28,0.22792816162109375,1781
hastar,14,52,36,0.5197525024414062,1781
astar,18,43,25,0.2009868621826172,1782
castar,18,43,25,0.1900196075439453,1782
hastar,16,48,32,0.5171298980712891,1782
astar,23,49,25,0.24509429931640625,1783
castar,23,49,25,0.23889541625976562,1783
hastar,16,53,37,0.47469139099121094,1783
astar,9,23,14,0.10514259338378906,1784
castar,9,23,14,0.09799003601074219,1784
hastar,7,25,18,0.225067138671875,1784
astar,8,22,8,0.13494491577148438,1785
castar,8,18,8,0.1049041748046875,1785
hastar,8,23,12,0.3247261047363281,1785
astar,14,44,23,0.2570152282714844,1786
castar,14,44,23,0.2429485321044922,1786
hastar,11,33,22,0.3528594970703125,1786
astar,14,39,17,0.21505355834960938,1787
castar,14,37,18,0.18787384033203125,1787
hastar,10,35,23,0.3898143768310547,1787
astar,15,38,12,0.23818016052246094,1788
castar,15,38,12,0.2238750457763672,1788
hastar,10,25,13,0.30684471130371094,1788
astar,19,87,27,0.5779266357421875,1789
castar,19,43,23,0.19598007202148438,1789
hastar,15,47,32,0.4711151123046875,1789
astar,9,19,10,0.09799003601074219,1790
castar,9,19,10,0.09012222290039062,1790
hastar,9,31,18,0.47779083251953125,1790
astar,5,7,2,0.051021575927734375,1791
castar,5,7,2,0.04506111145019531,1791
hastar,5,7,2,0.07081031799316406,1791
astar,22,136,34,0.926971435546875,1792
castar,22,55,33,0.2319812774658203,1792
hastar,15,54,39,0.4820823669433594,1792
astar,12,29,17,0.13589859008789062,1793
castar,12,29,17,0.13113021850585938,1793
hastar,8,31,23,0.263214111328125,1793
astar,21,103,29,0.6690025329589844,1794
castar,21,56,25,0.3418922424316406,1794
hastar,15,44,28,0.49185752868652344,1794
astar,13,38,14,0.2338886260986328,1795
castar,13,31,14,0.18215179443359375,1795
hastar,8,25,17,0.27179718017578125,1795
astar,15,40,18,0.22721290588378906,1796
castar,15,34,19,0.15616416931152344,1796
hastar,12,50,27,0.6818771362304688,1796
astar,6,15,8,0.08130073547363281,1797
castar,6,15,8,0.07319450378417969,1797
hastar,5,21,15,0.17309188842773438,1797
astar,20,48,27,0.22673606872558594,1798
castar,20,48,27,0.21076202392578125,1798
hastar,14,48,34,0.5161762237548828,1798
astar,8,21,13,0.09393692016601562,1799
castar,8,21,13,0.08797645568847656,1799
hastar,5,22,17,0.20194053649902344,1799
astar,10,26,11,0.15306472778320312,1800
castar,10,26,14,0.14090538024902344,1800
hastar,8,22,14,0.21409988403320312,1800
astar,8,21,13,0.10132789611816406,1801
castar,8,21,13,0.08916854858398438,1801
hastar,6,25,19,0.23126602172851562,1801
astar,7,11,3,0.07700920104980469,1802
castar,7,11,4,0.0629425048828125,1802
hastar,7,15,7,0.2129077911376953,1802
astar,9,30,12,0.17404556274414062,1803
castar,9,21,10,0.1068115234375,1803
hastar,6,27,18,0.2989768981933594,1803
astar,6,13,7,0.07009506225585938,1804
castar,6,13,7,0.06198883056640625,1804
hastar,4,15,10,0.1590251922607422,1804
astar,15,36,21,0.16379356384277344,1805
castar,15,36,21,0.16117095947265625,1805
hastar,15,31,13,0.4889965057373047,1805
astar,7,21,11,0.10704994201660156,1806
castar,7,18,11,0.07605552673339844,1806
hastar,5,26,16,0.2429485321044922,1806
astar,2,5,3,0.028848648071289062,1807
castar,2,5,3,0.022172927856445312,1807
hastar,2,7,5,0.05340576171875,1807
astar,12,26,14,0.12683868408203125,1808
castar,12,26,14,0.1220703125,1808
hastar,11,29,18,0.3521442413330078,1808
astar,17,63,20,0.4208087921142578,1809
castar,17,49,26,0.2701282501220703,1809
hastar,14,49,38,0.6463527679443359,1809
astar,11,32,16,0.1671314239501953,1810
castar,11,31,17,0.14495849609375,1810
hastar,8,29,20,0.28204917907714844,1810
astar,13,32,18,0.15616416931152344,1811
castar,13,32,18,0.14495849609375,1811
hastar,10,30,20,0.32782554626464844,1811
astar,3,7,4,0.03933906555175781,1812
castar,3,7,4,0.03409385681152344,1812
hastar,3,11,8,0.10704994201660156,1812
astar,21,61,28,0.3521442413330078,1813
castar,21,54,25,0.2818107604980469,1813
hastar,14,39,25,0.4398822784423828,1813
astar,15,33,17,0.17714500427246094,1814
castar,15,33,17,0.1609325408935547,1814
hastar,12,39,27,0.3590583801269531,1814
astar,6,18,9,0.09512901306152344,1815
castar,6,15,8,0.07104873657226562,1815
hastar,5,14,9,0.1308917999267578,1815
astar,9,30,10,0.18978118896484375,1816
castar,9,23,12,0.11801719665527344,1816
hastar,7,19,11,0.2422332763671875,1816
astar,18,81,17,0.5519390106201172,1817
castar,18,35,17,0.16832351684570312,1817
hastar,13,43,28,0.4630088806152344,1817
astar,15,38,20,0.1900196075439453,1818
castar,15,38,20,0.19407272338867188,1818
hastar,12,39,24,0.38123130798339844,1818
astar,9,24,11,0.13375282287597656,1819
castar,9,24,12,0.1289844512939453,1819
hastar,6,19,13,0.1862049102783203,1819
astar,13,58,11,0.40078163146972656,1820
castar,13,46,20,0.26416778564453125,1820
hastar,10,35,21,0.4258155822753906,1820
astar,8,22,11,0.11730194091796875,1821
castar,8,18,10,0.08296966552734375,1821
hastar,6,18,11,0.17380714416503906,1821
astar,6,13,7,0.07104873657226562,1822
castar,6,13,7,0.06413459777832031,1822
hastar,4,13,9,0.13494491577148438,1822
astar,17,68,19,0.44608116149902344,1823
castar,17,62,32,0.39386749267578125,1823
hastar,15,84,65,1.394033432006836,1823
astar,20,81,23,0.5168914794921875,1824
castar,20,54,26,0.3039836883544922,1824
hastar,19,49,24,0.5891323089599609,1824
astar,17,47,20,0.26297569274902344,1825
castar,17,47,20,0.247955322265625,1825
hastar,10,38,25,0.4298686981201172,1825
astar,6,16,10,0.07486343383789062,1826
castar,6,16,10,0.0667572021484375,1826
hastar,5,18,13,0.16999244689941406,1826
astar,6,20,10,0.10585784912109375,1827
castar,6,15,9,0.06580352783203125,1827
hastar,5,18,13,0.14400482177734375,1827
astar,7,16,6,0.11396408081054688,1828
castar,7,15,8,0.07176399230957031,1828
hastar,5,14,9,0.1399517059326172,1828
astar,16,40,17,0.23293495178222656,1829
castar,16,40,17,0.21576881408691406,1829
hastar,13,39,19,0.4820823669433594,1829
astar,5,14,7,0.07677078247070312,1830
castar,5,12,6,0.05984306335449219,1830
hastar,4,17,12,0.1709461212158203,1830
astar,12,26,10,0.15687942504882812,1831
castar,12,21,8,0.11181831359863281,1831
hastar,7,20,13,0.21409988403320312,1831
astar,21,59,29,0.30517578125,1832
castar,21,59,29,0.2880096435546875,1832
hastar,15,56,41,0.6086826324462891,1832
astar,12,28,16,0.1308917999267578,1833
castar,12,28,16,0.1857280731201172,1833
hastar,7,30,23,0.2617835998535156,1833
astar,15,60,19,0.3941059112548828,1834
castar,15,35,18,0.18262863159179688,1834
hastar,12,32,20,0.3859996795654297,1834
astar,17,71,19,0.4558563232421875,1835
castar,17,37,20,0.16427040100097656,1835
hastar,14,41,27,0.37407875061035156,1835
astar,14,45,18,0.26988983154296875,1836
castar,14,42,19,0.23508071899414062,1836
hastar,12,47,29,0.6151199340820312,1836
astar,5,7,2,0.04935264587402344,1837
castar,5,7,2,0.04291534423828125,1837
hastar,5,8,3,0.13208389282226562,1837
astar,11,41,19,0.22172927856445312,1838
castar,11,25,14,0.11491775512695312,1838
hastar,6,27,20,0.2346038818359375,1838
astar,6,12,6,0.06985664367675781,1839
castar,6,12,6,0.06008148193359375,1839
hastar,3,9,6,0.07390975952148438,1839
astar,18,47,18,0.28014183044433594,1840
castar,18,39,21,0.1850128173828125,1840
hastar,12,52,37,0.5948543548583984,1840
astar,12,44,19,0.2510547637939453,1841
castar,12,30,18,0.13113021850585938,1841
hastar,7,30,23,0.2789497375488281,1841
astar,12,43,17,0.2541542053222656,1842
castar,12,31,19,0.1342296600341797,1842
hastar,7,30,21,0.3199577331542969,1842
astar,6,15,9,0.07700920104980469,1843
castar,6,15,9,0.06604194641113281,1843
hastar,5,17,12,0.15997886657714844,1843
astar,5,13,8,0.07390975952148438,1844
castar,5,13,8,0.05602836608886719,1844
hastar,4,12,8,0.13899803161621094,1844
astar,14,56,19,0.35691261291503906,1845
castar,14,31,16,0.1590251922607422,1845
hastar,12,42,28,0.5300045013427734,1845
astar,23,45,21,0.23221969604492188,1846
castar,23,45,21,0.22292137145996094,1846
hastar,18,46,28,0.5540847778320312,1846
astar,14,59,19,0.36787986755371094,1847
castar,14,29,15,0.13899803161621094,1847
hastar,12,33,21,0.42176246643066406,1847
astar,18,57,19,0.35691261291503906,1848
castar,18,53,27,0.29206275939941406,1848
hastar,15,63,41,0.8871555328369141,1848
astar,10,25,15,0.11610984802246094,1849
castar,10,25,15,0.10704994201660156,1849
hastar,8,29,21,0.2551078796386719,1849
astar,5,16,8,0.09202957153320312,1850
castar,5,13,8,0.05507469177246094,1850
hastar,4,16,12,0.1590251922607422,1850
astar,6,14,8,0.07867813110351562,1851
castar,6,14,8,0.06818771362304688,1851
hastar,5,16,10,0.23102760314941406,1851
astar,11,26,15,0.12230873107910156,1852
castar,11,26,15,0.11515617370605469,1852
hastar,9,25,16,0.247955322265625,1852
astar,23,107,23,0.7658004760742188,1853
castar,23,65,36,0.3452301025390625,1853
hastar,19,65,45,0.8292198181152344,1853
astar,18,88,27,0.5850791931152344,1854
castar,18,41,22,0.19311904907226562,1854
hastar,12,43,31,0.4737377166748047,1854
astar,15,36,15,0.2110004425048828,1855
castar,15,36,15,0.19311904907226562,1855
hastar,11,29,18,0.3058910369873047,1855
astar,9,27,11,0.1671314239501953,1856
castar,9,22,11,0.10895729064941406,1856
hastar,8,22,14,0.2753734588623047,1856
astar,3,6,3,0.04124641418457031,1857
castar,3,6,3,0.030994415283203125,1857
hastar,3,9,6,0.10013580322265625,1857
astar,7,20,10,0.11205673217773438,1858
castar,7,20,10,0.09703636169433594,1858
hastar,7,24,14,0.29206275939941406,1858
astar,9,22,13,0.10704994201660156,1859
castar,9,22,13,0.09870529174804688,1859
hastar,7,20,13,0.20194053649902344,1859
astar,9,28,9,0.17213821411132812,1860
castar,9,15,6,0.07915496826171875,1860
hastar,8,20,12,0.1857280731201172,1860
astar,8,16,5,0.10132789611816406,1861
castar,8,16,6,0.08797645568847656,1861
hastar,8,30,17,0.40411949157714844,1861
astar,19,41,21,0.20813941955566406,1862
castar,19,41,21,0.19693374633789062,1862
hastar,15,38,23,0.4382133483886719,1862
astar,10,25,15,0.12278556823730469,1863
castar,10,25,15,0.1087188720703125,1863
hastar,7,25,18,0.23818016052246094,1863
astar,12,32,15,0.17499923706054688,1864
castar,12,27,13,0.13780593872070312,1864
hastar,11,30,16,0.3490447998046875,1864
astar,1,1,0,0.011920928955078125,1865
castar,1,1,0,0.008821487426757812,1865
hastar,1,1,0,0.009059906005859375,1865
astar,9,18,8,0.1049041748046875,1866
castar,9,18,8,0.09512901306152344,1866
hastar,9,23,12,0.2830028533935547,1866
astar,15,52,20,0.3037452697753906,1867
castar,15,38,19,0.186920166015625,1867
hastar,11,43,29,0.5619525909423828,1867
astar,10,30,15,0.164031982421875,1868
castar,10,24,14,0.11897087097167969,1868
hastar,7,31,22,0.370025634765625,1868
astar,11,24,12,0.12493133544921875,1869
castar,11,24,12,0.11801719665527344,1869
hastar,9,27,18,0.2968311309814453,1869
astar,13,36,13,0.21886825561523438,1870
castar,13,33,14,0.18405914306640625,1870
hastar,8,26,18,0.2849102020263672,1870
astar,9,21,12,0.11897087097167969,1871
castar,9,21,12,0.09799003601074219,1871
hastar,6,18,12,0.2040863037109375,1871
astar,11,30,19,0.141143798828125,1872
castar,11,30,19,0.1270771026611328,1872
hastar,7,29,22,0.2827644348144531,1872
astar,16,35,19,0.2009868621826172,1873
castar,16,35,19,0.1709461212158203,1873
hastar,13,36,23,0.39005279541015625,1873
astar,14,39,18,0.2319812774658203,1874
castar,14,33,18,0.1647472381591797,1874
hastar,12,39,25,0.4909038543701172,1874
astar,8,18,10,0.10323524475097656,1875
