N,depth,density,distance
1362,5,0.13,10
1363,5,0.13,9
1364,5,0.13,16
1365,5,0.13,10
1366,5,0.13,18
1367,5,0.13,15
1368,5,0.13,12
1369,5,0.13,8
1370,5,0.13,2
1371,5,0.13,14
1372,5,0.13,13
1373,5,0.13,9
1374,5,0.13,11
1375,5,0.13,15
1376,5,0.13,15
1377,5,0.13,17
1378,5,0.13,2
1379,5,0.13,9
1380,5,0.13,3
1381,5,0.13,9
1382,5,0.13,11
1383,5,0.13,11
1384,5,0.13,2
1385,5,0.13,13
1386,5,0.13,13
1387,5,0.13,18
1388,5,0.13,2
1389,5,0.13,4
1390,5,0.13,2
1391,5,0.13,3
1392,5,0.13,8
1393,5,0.13,9
1394,5,0.13,21
1395,5,0.13,8
1396,5,0.13,11
1397,5,0.13,5
1398,5,0.13,5
1399,5,0.13,12
1400,5,0.13,6
1401,5,0.14,10
1402,5,0.14,16
1403,5,0.14,11
1404,5,0.14,13
1405,5,0.14,17
1406,5,0.14,12
1407,5,0.14,10
1408,5,0.14,5
1409,5,0.14,9
1410,5,0.14,18
1411,5,0.14,17
1412,5,0.14,3
1413,5,0.14,16
1414,5,0.14,14
1415,5,0.14,14
1416,5,0.14,16
1417,5,0.14,13
1418,5,0.14,18
1419,5,0.14,15
1420,5,0.14,7
1421,5,0.14,12
1422,5,0.14,14
1423,5,0.14,7
1424,5,0.14,14
1425,5,0.14,9
1426,5,0.14,2
1427,5,0.14,7
1428,5,0.14,5
1429,5,0.14,9
1430,5,0.14,9
1431,5,0.14,5
1432,5,0.14,14
1433,5,0.14,8
1434,5,0.14,9
1435,5,0.14,5
1436,5,0.14,11
1437,5,0.14,17
1438,5,0.14,3
1439,5,0.14,3
1440,5,0.14,13
1441,5,0.14,28
1442,5,0.14,12
1443,5,0.14,6
1444,5,0.14,8
1445,5,0.14,3
1446,5,0.14,15
1447,5,0.14,15
1448,5,0.14,6
1449,5,0.14,5
1450,5,0.14,11
1451,5,0.14,4
1452,5,0.14,2
1453,5,0.14,6
1454,5,0.14,10
1455,5,0.14,6
1456,5,0.14,4
1457,5,0.14,6
1458,5,0.14,10
1459,5,0.14,13
1460,5,0.14,24
1461,5,0.14,2
1462,5,0.14,8
1463,5,0.14,6
1464,5,0.14,5
1465,5,0.14,11
1466,5,0.14,10
1467,5,0.14,14
1468,5,0.14,4
1469,5,0.14,14
1470,5,0.14,23
1471,5,0.14,15
1472,5,0.14,6
1473,5,0.14,10
1474,5,0.14,15
1475,5,0.14,10
1476,5,0.14,6
1477,5,0.14,2
1478,5,0.14,7
1479,5,0.14,15
1480,5,0.14,17
1481,5,0.14,14
1482,5,0.14,14
1483,5,0.14,12
1484,5,0.14,21
1485,5,0.14,12
1486,5,0.14,14
1487,5,0.14,9
1488,5,0.14,10
1489,5,0.14,6
1490,5,0.14,4
1491,5,0.14,18
1492,5,0.14,15
1493,5,0.14,13
1494,5,0.14,5
1495,5,0.14,17
1496,5,0.14,19
1497,5,0.14,4
1498,5,0.14,6
1499,5,0.14,5
1500,5,0.14,18
1501,5,0.15,12
1502,5,0.15,14
1503,5,0.15,9
1504,5,0.15,8
1505,5,0.15,13
1506,5,0.15,12
1507,5,0.15,9
1508,5,0.15,9
1509,5,0.15,10
1510,5,0.15,8
1511,5,0.15,7
1512,5,0.15,19
1513,5,0.15,14
1514,5,0.15,16
1515,5,0.15,12
1516,5,0.15,13
1517,5,0.15,12
1518,5,0.15,3
1519,5,0.15,9
1520,5,0.15,9
1521,5,0.15,11
1522,5,0.15,11
1523,5,0.15,11
1524,5,0.15,12
1525,5,0.15,4
1526,5,0.15,17
1527,5,0.15,8
1528,5,0.15,8
1529,5,0.15,11
1530,5,0.15,17
1531,5,0.15,10
1532,5,0.15,7
1533,5,0.15,4
1534,5,0.15,5
1535,5,0.15,15
1536,5,0.15,22
1537,5,0.15,1
1538,5,0.15,7
1539,5,0.15,9
1540,5,0.15,17
1541,5,0.15,4
1542,5,0.15,17
1543,5,0.15,3
1544,5,0.15,2
1545,5,0.15,9
1546,5,0.15,19
1547,5,0.15,17
1548,5,0.15,10
1549,5,0.15,15
1550,5,0.15,8
1551,5,0.15,12
1552,5,0.15,13
1553,5,0.15,17
1554,5,0.15,6
1555,5,0.15,12
1556,5,0.15,18
1557,5,0.15,7
1558,5,0.15,15
1559,5,0.15,14
1560,5,0.15,7
1561,5,0.15,12
1562,5,0.15,14
1563,5,0.15,5
1564,5,0.15,3
1565,5,0.15,4
1566,5,0.15,6
1567,5,0.15,11
1568,5,0.15,12
1569,5,0.15,2
1570,5,0.15,12
1571,5,0.15,9
1572,5,0.15,18
1573,5,0.15,8
1574,5,0.15,26
1575,5,0.15,14
1576,5,0.15,13
1577,5,0.15,11
1578,5,0.15,12
1579,5,0.15,20
1580,5,0.15,2
1581,5,0.15,7
1582,5,0.15,4
1583,5,0.15,14
1584,5,0.15,4
1585,5,0.15,9
1586,5,0.15,11
1587,5,0.15,17
1588,5,0.15,9
1589,5,0.15,18
1590,5,0.15,3
1591,5,0.15,8
1592,5,0.15,18
1593,5,0.15,23
1594,5,0.15,9
1595,5,0.15,18
1596,5,0.15,9
1597,5,0.15,12
1598,5,0.15,7
1599,5,0.15,12
1600,5,0.15,27
1601,5,0.16,8
1602,5,0.16,13
1603,5,0.16,20
1604,5,0.16,7
1605,5,0.16,23
1606,5,0.16,17
1607,5,0.16,15
1608,5,0.16,5
1609,5,0.16,2
1610,5,0.16,11
1611,5,0.16,6
1612,5,0.16,9
1613,5,0.16,10
1614,5,0.16,7
1615,5,0.16,6
1616,5,0.16,16
1617,5,0.16,9
1618,5,0.16,14
1619,5,0.16,14
1620,5,0.16,5
1621,5,0.16,3
1622,5,0.16,12
1623,5,0.16,10
1624,5,0.16,10
1625,5,0.16,13
1626,5,0.16,16
1627,5,0.16,6
1628,5,0.16,9
1629,5,0.16,12
1630,5,0.16,8
1631,5,0.16,14
1632,5,0.16,0
1633,5,0.16,12
1634,5,0.16,17
1635,5,0.16,6
1636,5,0.16,9
1637,5,0.16,13
1638,5,0.16,4
1639,5,0.16,9
1640,5,0.16,10
1641,5,0.16,13
1642,5,0.16,13
1643,5,0.16,20
1644,5,0.16,10
1645,5,0.16,2
1646,5,0.16,6
1647,5,0.16,18
1648,5,0.16,22
1649,5,0.16,4
1650,5,0.16,14
1651,5,0.16,7
1652,5,0.16,6
1653,5,0.16,5
1654,5,0.16,10
1655,5,0.16,16
1656,5,0.16,12
1657,5,0.16,5
1658,5,0.16,8
1659,5,0.16,21
1660,5,0.16,16
1661,5,0.16,2
1662,5,0.16,6
1663,5,0.16,5
1664,5,0.16,6
1665,5,0.16,12
1666,5,0.16,15
1667,5,0.16,12
1668,5,0.16,4
1669,5,0.16,11
1670,5,0.16,14
1671,5,0.16,7
1672,5,0.16,16
1673,5,0.16,23
1674,5,0.16,15
1675,5,0.16,15
1676,5,0.16,22
1677,5,0.16,3
1678,5,0.16,13
1679,5,0.16,11
1680,5,0.16,16
1681,5,0.16,2
1682,5,0.16,2
1683,5,0.16,20
1684,5,0.16,14
1685,5,0.16,16
1686,5,0.16,11
1687,5,0.16,16
1688,5,0.16,22
1689,5,0.16,8
1690,5,0.16,13
1691,5,0.16,7
1692,5,0.16,21
1693,5,0.16,8
1694,5,0.16,20
1695,5,0.16,16
1696,5,0.16,11
1697,5,0.16,14
1698,5,0.16,12
1699,5,0.16,10
1700,5,0.16,11
1701,5,0.17,20
1702,5,0.17,15
1703,5,0.17,12
1704,5,0.17,6
1705,5,0.17,5
1706,5,0.17,5
1707,5,0.17,1
1708,5,0.17,6
1709,5,0.17,16
1710,5,0.17,14
1711,5,0.17,7
1712,5,0.17,6
1713,5,0.17,16
1714,5,0.17,7
1715,5,0.17,2
1716,5,0.17,5
1717,5,0.17,4
1718,5,0.17,12
1719,5,0.17,13
1720,5,0.17,7
1721,5,0.17,7
1722,5,0.17,13
1723,5,0.17,14
1724,5,0.17,9
1725,5,0.17,10
1726,5,0.17,13
1727,5,0.17,0
1728,5,0.17,10
1729,5,0.17,18
1730,5,0.17,9
1731,5,0.17,2
1732,5,0.17,7
1733,5,0.17,10
1734,5,0.17,6
1735,5,0.17,12
1736,5,0.17,11
1737,5,0.17,10
1738,5,0.17,17
1739,5,0.17,7
1740,5,0.17,7
1741,5,0.17,7
1742,5,0.17,26
1743,5,0.17,6
1744,5,0.17,9
1745,5,0.17,8
1746,5,0.17,16
1747,5,0.17,7
1748,5,0.17,14
1749,5,0.17,7
1750,5,0.17,12
1751,5,0.17,2
1752,5,0.17,12
1753,5,0.17,8
1754,5,0.17,15
1755,5,0.17,12
1756,5,0.17,5
1757,5,0.17,6
1758,5,0.17,21
1759,5,0.17,24
1760,5,0.17,7
1761,5,0.17,10
1762,5,0.17,17
1763,5,0.17,13
1764,5,0.17,16
1765,5,0.17,20
1766,5,0.17,9
1767,5,0.17,20
1768,5,0.17,8
1769,5,0.17,9
1770,5,0.17,8
1771,5,0.17,10
1772,5,0.17,2
1773,5,0.17,4
1774,5,0.17,22
1775,5,0.17,17
1776,5,0.17,16
1777,5,0.17,13
1778,5,0.17,1
1779,5,0.17,11
1780,5,0.17,12
1781,5,0.17,19
1782,5,0.17,17
1783,5,0.17,22
1784,5,0.17,8
1785,5,0.17,5
1786,5,0.17,13
1787,5,0.17,13
1788,5,0.17,8
1789,5,0.17,18
1790,5,0.17,8
1791,5,0.17,4
1792,5,0.17,21
1793,5,0.17,11
1794,5,0.17,18
1795,5,0.17,10
1796,5,0.17,12
1797,5,0.17,5
1798,5,0.17,19
1799,5,0.17,7
1800,5,0.17,9
1801,5,0.18,7
1802,5,0.18,6
1803,5,0.18,4
1804,5,0.18,5
1805,5,0.18,14
1806,5,0.18,6
1807,5,0.18,1
1808,5,0.18,11
1809,5,0.18,16
1810,5,0.18,10
1811,5,0.18,12
1812,5,0.18,2
1813,5,0.18,18
1814,5,0.18,14
1815,5,0.18,5
1816,5,0.18,8
1817,5,0.18,17
1818,5,0.18,14
1819,5,0.18,8
1820,5,0.18,8
1821,5,0.18,5
1822,5,0.18,5
1823,5,0.18,16
1824,5,0.18,17
1825,5,0.18,12
1826,5,0.18,5
1827,5,0.18,5
1828,5,0.18,6
1829,5,0.18,15
1830,5,0.18,4
1831,5,0.18,9
1832,5,0.18,20
1833,5,0.18,11
1834,5,0.18,14
1835,5,0.18,16
1836,5,0.18,11
1837,5,0.18,4
1838,5,0.18,8
1839,5,0.18,3
1840,5,0.18,17
1841,5,0.18,11
1842,5,0.18,11
1843,5,0.18,5
1844,5,0.18,4
1845,5,0.18,11
1846,5,0.18,22
1847,5,0.18,13
1848,5,0.18,17
1849,5,0.18,9
1850,5,0.18,4
1851,5,0.18,5
1852,5,0.18,10
1853,5,0.18,22
1854,5,0.18,17
1855,5,0.18,10
1856,5,0.18,8
1857,5,0.18,2
1858,5,0.18,6
1859,5,0.18,8
1860,5,0.18,8
1861,5,0.18,5
1862,5,0.18,18
1863,5,0.18,9
1864,5,0.18,9
1865,5,0.18,0
1866,5,0.18,8
1867,5,0.18,12
1868,5,0.18,7
1869,5,0.18,10
1870,5,0.18,12
1871,5,0.18,8
1872,5,0.18,10
1873,5,0.18,15
1874,5,0.18,11
1875,5,0.18,7
1876,5,0.18,15
1877,5,0.18,18
1878,5,0.18,11
1879,5,0.18,5
1880,5,0.18,4
1881,5,0.18,4
1882,5,0.18,19
1883,5,0.18,2
1884,5,0.18,10
1885,5,0.18,13
1886,5,0.18,7
1887,5,0.18,5
1888,5,0.18,16
1889,5,0.18,3
1890,5,0.18,21
1891,5,0.18,18
1892,5,0.18,20
1893,5,0.18,6
1894,5,0.18,12
1895,5,0.18,10
1896,5,0.18,7
1897,5,0.18,16
1898,5,0.18,11
1899,5,0.18,9
1900,5,0.18,15
1901,5,0.19,13
1902,5,0.19,10
1903,5,0.19,19
1904,5,0.19,3
1905,5,0.19,8
1906,5,0.19,19
1907,5,0.19,8
1908,5,0.19,26
1909,5,0.19,9
1910,5,0.19,11
1911,5,0.19,14
1912,5,0.19,6
1913,5,0.19,14
1914,5,0.19,18
1915,5,0.19,4
1916,5,0.19,16
1917,5,0.19,12
1918,5,0.19,12
1919,5,0.19,14
1920,5,0.19,11
1921,5,0.19,12
1922,5,0.19,3
1923,5,0.19,5
1924,5,0.19,1
1925,5,0.19,18
1926,5,0.19,13
1927,5,0.19,12
1928,5,0.19,13
1929,5,0.19,5
1930,5,0.19,13
1931,5,0.19,4
1932,5,0.19,9
1933,5,0.19,15
1934,5,0.19,8
1935,5,0.19,9
1936,5,0.19,12
1937,5,0.19,8
1938,5,0.19,11
1939,5,0.19,17
1940,5,0.19,10
1941,5,0.19,3
1942,5,0.19,11
1943,5,0.19,10
1944,5,0.19,16
1945,5,0.19,5
1946,5,0.19,7
1947,5,0.19,11
1948,5,0.19,18
1949,5,0.19,6
1950,5,0.19,9
1951,5,0.19,11
1952,5,0.19,13
1953,5,0.19,8
1954,5,0.19,17
1955,5,0.19,8
1956,5,0.19,17
1957,5,0.19,12
1958,5,0.19,18
1959,5,0.19,6
1960,5,0.19,9
1961,5,0.19,12
1962,5,0.19,15
1963,5,0.19,10
1964,5,0.19,5
1965,5,0.19,2
1966,5,0.19,13
1967,5,0.19,17
1968,5,0.19,9
1969,5,0.19,11
1970,5,0.19,8
1971,5,0.19,18
1972,5,0.19,17
1973,5,0.19,6
1974,5,0.19,15
1975,5,0.19,5
1976,5,0.19,14
1977,5,0.19,11
1978,5,0.19,13
1979,5,0.19,11
1980,5,0.19,11
1981,5,0.19,8
1982,5,0.19,12
1983,5,0.19,2
1984,5,0.19,15
1985,5,0.19,6
1986,5,0.19,14
1987,5,0.19,17
1988,5,0.19,12
1989,5,0.19,11
1990,5,0.19,14
1991,5,0.19,9
1992,5,0.19,11
1993,5,0.19,8
1994,5,0.19,3
1995,5,0.19,7
1996,5,0.19,12
1997,5,0.19,13
1998,5,0.19,6
1999,5,0.19,10
2000,5,0.19,21
2001,5,0.2,14
2002,5,0.2,3
2003,5,0.2,23
2004,5,0.2,8
2005,5,0.2,13
2006,5,0.2,6
2007,5,0.2,11
2008,5,0.2,11
2009,5,0.2,24
2010,5,0.2,11
2011,5,0.2,21
2012,5,0.2,16
2013,5,0.2,11
2014,5,0.2,7
2015,5,0.2,5
2016,5,0.2,10
2017,5,0.2,1
2018,5,0.2,16
2019,5,0.2,5
2020,5,0.2,22
2021,5,0.2,7
2022,5,0.2,10
2023,5,0.2,15
2024,5,0.2,12
2025,5,0.2,3
2026,5,0.2,11
2027,5,0.2,14
2028,5,0.2,7
2029,5,0.2,3
2030,5,0.2,13
2031,5,0.2,18
2032,5,0.2,7
2033,5,0.2,12
2034,5,0.2,13
2035,5,0.2,16
2036,5,0.2,10
2037,5,0.2,11
2038,5,0.2,14
2039,5,0.2,19
2040,5,0.2,11
2041,5,0.2,14
2042,5,0.2,16
2043,5,0.2,5
2044,5,0.2,13
2045,5,0.2,2
2046,5,0.2,14
2047,5,0.2,7
2048,5,0.2,7
2049,5,0.2,20
2050,5,0.2,11
2051,5,0.2,3
2052,5,0.2,10
2053,5,0.2,10
2054,5,0.2,5
2055,5,0.2,13
2056,5,0.2,8
2057,5,0.2,7
2058,5,0.2,9
2059,5,0.2,10
2060,5,0.2,13
2061,5,0.2,19
2062,5,0.2,6
2063,5,0.2,13
2064,5,0.2,20
2065,5,0.2,15
2066,5,0.2,7
2067,5,0.2,16
2068,5,0.2,12
2069,5,0.2,8
2070,5,0.2,1
2071,5,0.2,16
2072,5,0.2,8
2073,5,0.2,14
2074,5,0.2,11
2075,5,0.2,4
2076,5,0.2,10
2077,5,0.2,2
2078,5,0.2,6
2079,5,0.2,7
2080,5,0.2,10
2081,5,0.2,8
2082,5,0.2,13
2083,5,0.2,19
2084,5,0.2,13
2085,5,0.2,16
2086,5,0.2,11
2087,5,0.2,12
2088,5,0.2,19
2089,5,0.2,10
2090,5,0.2,12
2091,5,0.2,4
2092,5,0.2,8
2093,5,0.2,15
2094,5,0.2,26
2095,5,0.2,7
2096,5,0.2,10
2097,5,0.2,12
2098,5,0.2,4
2099,5,0.2,9
2100,5,0.2,3
2101,5,0.21,6
2102,5,0.21,9
2103,5,0.21,18
2104,5,0.21,15
2105,5,0.21,6
2106,5,0.21,14
2107,5,0.21,8
2108,5,0.21,9
2109,5,0.21,4
2110,5,0.21,5
2111,5,0.21,5
2112,5,0.21,4
2113,5,0.21,20
2114,5,0.21,18
2115,5,0.21,11
2116,5,0.21,12
2117,5,0.21,15
2118,5,0.21,12
2119,5,0.21,1
2120,5,0.21,13
2121,5,0.21,20
2122,5,0.21,10
2123,5,0.21,6
2124,5,0.21,3
2125,5,0.21,7
2126,5,0.21,14
2127,5,0.21,11
2128,5,0.21,9
2129,5,0.21,11
2130,5,0.21,7
2131,5,0.21,6
2132,5,0.21,5
2133,5,0.21,8
2134,5,0.21,6
2135,5,0.21,12
2136,5,0.21,9
2137,5,0.21,17
2138,5,0.21,1
2139,5,0.21,12
2140,5,0.21,10
2141,5,0.21,8
2142,5,0.21,19
2143,5,0.21,11
2144,5,0.21,7
2145,5,0.21,20
2146,5,0.21,7
2147,5,0.21,14
2148,5,0.21,7
2149,5,0.21,19
2150,5,0.21,6
2151,5,0.21,9
2152,5,0.21,10
2153,5,0.21,7
2154,5,0.21,15
2155,5,0.21,8
2156,5,0.21,6
2157,5,0.21,1
2158,5,0.21,18
2159,5,0.21,7
2160,5,0.21,13
2161,5,0.21,18
2162,5,0.21,10
2163,5,0.21,10
2164,5,0.21,12
2165,5,0.21,5
2166,5,0.21,17
2167,5,0.21,12
2168,5,0.21,8
2169,5,0.21,16
2170,5,0.21,4
2171,5,0.21,9
2172,5,0.21,11
2173,5,0.21,17
2174,5,0.21,14
2175,5,0.21,11
2176,5,0.21,12
2177,5,0.21,7
2178,5,0.21,8
2179,5,0.21,15
2180,5,0.21,18
2181,5,0.21,3
2182,5,0.21,4
2183,5,0.21,2
2184,5,0.21,14
2185,5,0.21,21
2186,5,0.21,15
2187,5,0.21,12
2188,5,0.21,22
2189,5,0.21,10
2190,5,0.21,16
2191,5,0.21,12
2192,5,0.21,9
2193,5,0.21,18
2194,5,0.21,16
2195,5,0.21,12
2196,5,0.21,12
2197,5,0.21,5
2198,5,0.21,16
2199,5,0.21,12
2200,5,0.21,8
2201,5,0.22,8
2202,5,0.22,8
2203,5,0.22,17
2204,5,0.22,18
2205,5,0.22,13
2206,5,0.22,1
2207,5,0.22,3
2208,5,0.22,12
2209,5,0.22,21
2210,5,0.22,10
2211,5,0.22,16
2212,5,0.22,15
2213,5,0.22,18
2214,5,0.22,17
2215,5,0.22,10
2216,5,0.22,14
2217,5,0.22,6
2218,5,0.22,12
2219,5,0.22,14
2220,5,0.22,2
2221,5,0.22,13
2222,5,0.22,20
2223,5,0.22,3
2224,5,0.22,18
2225,5,0.22,9
2226,5,0.22,6
2227,5,0.22,12
2228,5,0.22,3
2229,5,0.22,16
2230,5,0.22,10
2231,5,0.22,15
2232,5,0.22,18
2233,5,0.22,10
2234,5,0.22,12
2235,5,0.22,14
2236,5,0.22,13
2237,5,0.22,1
2238,5,0.22,7
2239,5,0.22,14
2240,5,0.22,2
2241,5,0.22,13
2242,5,0.22,12
2243,5,0.22,4
2244,5,0.22,4
2245,5,0.22,8
2246,5,0.22,4
2247,5,0.22,3
2248,5,0.22,13
2249,5,0.22,4
2250,5,0.22,6
2251,5,0.22,23
2252,5,0.22,13
2253,5,0.22,6
2254,5,0.22,7
2255,5,0.22,9
2256,5,0.22,25
2257,5,0.22,2
2258,5,0.22,5
2259,5,0.22,6
2260,5,0.22,12
2261,5,0.22,3
2262,5,0.22,12
2263,5,0.22,6
2264,5,0.22,16
2265,5,0.22,7
2266,5,0.22,13
2267,5,0.22,1
2268,5,0.22,12
2269,5,0.22,8
2270,5,0.22,8
2271,5,0.22,13
2272,5,0.22,10
2273,5,0.22,5
2274,5,0.22,11
2275,5,0.22,12
2276,5,0.22,11
2277,5,0.22,23
2278,5,0.22,6
2279,5,0.22,14
2280,5,0.22,7
2281,5,0.22,15
2282,5,0.22,12
2283,5,0.22,3
2284,5,0.22,5
2285,5,0.22,5
2286,5,0.22,4
2287,5,0.22,5
2288,5,0.22,11
2289,5,0.22,12
2290,5,0.22,10
2291,5,0.22,10
2292,5,0.22,11
2293,5,0.22,11
2294,5,0.22,10
2295,5,0.22,3
2296,5,0.22,8
2297,5,0.22,5
2298,5,0.22,8
2299,5,0.22,15
2300,5,0.22,13
2301,5,0.23,2
2302,5,0.23,10
2303,5,0.23,6
2304,5,0.23,16
2305,5,0.23,6
2306,5,0.23,3
2307,5,0.23,16
2308,5,0.23,13
2309,5,0.23,15
2310,5,0.23,11
2311,5,0.23,10
2312,5,0.23,25
2313,5,0.23,7
2314,5,0.23,15
2315,5,0.23,19
2316,5,0.23,8
2317,5,0.23,3
2318,5,0.23,6
2319,5,0.23,11
2320,5,0.23,6
2321,5,0.23,9
2322,5,0.23,17
2323,5,0.23,23
2324,5,0.23,15
2325,5,0.23,15
2326,5,0.23,16
2327,5,0.23,3
2328,5,0.23,14
2329,5,0.23,9
2330,5,0.23,15
2331,5,0.23,13
2332,5,0.23,11
2333,5,0.23,6
2334,5,0.23,17
2335,5,0.23,4
2336,5,0.23,8
2337,5,0.23,21
2338,5,0.23,23
2339,5,0.23,8
2340,5,0.23,2
2341,5,0.23,16
2342,5,0.23,15
2343,5,0.23,15
2344,5,0.23,12
2345,5,0.23,17
2346,5,0.23,11
2347,5,0.23,19
2348,5,0.23,9
2349,5,0.23,18
2350,5,0.23,8
2351,5,0.23,5
2352,5,0.23,9
2353,5,0.23,6
2354,5,0.23,11
2355,5,0.23,19
2356,5,0.23,5
2357,5,0.23,1
2358,5,0.23,12
2359,5,0.23,7
2360,5,0.23,27
2361,5,0.23,15
2362,5,0.23,7
2363,5,0.23,6
2364,5,0.23,9
2365,5,0.23,11
2366,5,0.23,6
2367,5,0.23,7
2368,5,0.23,6
2369,5,0.23,5
2370,5,0.23,6
2371,5,0.23,11
2372,5,0.23,14
2373,5,0.23,15
2374,5,0.23,13
2375,5,0.23,14
2376,5,0.23,6
2377,5,0.23,16
2378,5,0.23,10
2379,5,0.23,12
2380,5,0.23,10
2381,5,0.23,15
2382,5,0.23,17
2383,5,0.23,1
2384,5,0.23,10
2385,5,0.23,7
2386,5,0.23,7
2387,5,0.23,11
2388,5,0.23,8
2389,5,0.23,17
2390,5,0.23,9
2391,5,0.23,8
2392,5,0.23,4
2393,5,0.23,13
2394,5,0.23,17
2395,5,0.23,7
2396,5,0.23,14
2397,5,0.23,4
2398,5,0.23,8
2399,5,0.23,8
2400,5,0.23,6
2401,5,0.24,15
2402,5,0.24,18
2403,5,0.24,4
2404,5,0.24,20
2405,5,0.24,10
2406,5,0.24,9
2407,5,0.24,1
2408,5,0.24,8
2409,5,0.24,20
2410,5,0.24,5
2411,5,0.24,11
2412,5,0.24,7
2413,5,0.24,7
2414,5,0.24,20
2415,5,0.24,3
2416,5,0.24,8
2417,5,0.24,11
2418,5,0.24,6
2419,5,0.24,4
2420,5,0.24,3
2421,5,0.24,6
2422,5,0.24,10
2423,5,0.24,16
2424,5,0.24,6
2425,5,0.24,13
2426,5,0.24,11
2427,5,0.24,14
2428,5,0.24,12
2429,5,0.24,14
2430,5,0.24,11
2431,5,0.24,4
2432,5,0.24,13
2433,5,0.24,6
2434,5,0.24,11
2435,5,0.24,14
2436,5,0.24,15
2437,5,0.24,0
2438,5,0.24,1
2439,5,0.24,21
2440,5,0.24,16
2441,5,0.24,13
2442,5,0.24,11
2443,5,0.24,10
2444,5,0.24,6
2445,5,0.24,5
2446,5,0.24,8
2447,5,0.24,8
2448,5,0.24,6
2449,5,0.24,13
2450,5,0.24,15
2451,5,0.24,7
2452,5,0.24,7
2453,5,0.24,8
2454,5,0.24,12
2455,5,0.24,7
2456,5,0.24,4
2457,5,0.24,19
2458,5,0.24,4
2459,5,0.24,12
2460,5,0.24,14
2461,5,0.24,10
2462,5,0.24,18
2463,5,0.24,15
2464,5,0.24,5
2465,5,0.24,24
2466,5,0.24,2
2467,5,0.24,14
2468,5,0.24,6
2469,5,0.24,10
2470,5,0.24,24
2471,5,0.24,19
2472,5,0.24,9
2473,5,0.24,10
2474,5,0.24,11
2475,5,0.24,8
2476,5,0.24,23
2477,5,0.24,12
2478,5,0.24,7
2479,5,0.24,8
2480,5,0.24,6
2481,5,0.24,14
2482,5,0.24,5
2483,5,0.24,9
2484,5,0.24,20
2485,5,0.24,8
2486,5,0.24,10
2487,5,0.24,1
2488,5,0.24,5
2489,5,0.24,5
2490,5,0.24,4
2491,5,0.24,19
2492,5,0.24,18
2493,5,0.24,4
2494,5,0.24,8
2495,5,0.24,11
2496,5,0.24,1
2497,5,0.24,1
2498,5,0.24,5
2499,5,0.24,2
2500,5,0.24,17
2501,5,0.25,8
2502,5,0.25,3
2503,5,0.25,12
2504,5,0.25,12
2505,5,0.25,9
2506,5,0.25,13
2507,5,0.25,15
2508,5,0.25,8
2509,5,0.25,6
2510,5,0.25,15
2511,5,0.25,19
2512,5,0.25,12
2513,5,0.25,7
2514,5,0.25,2
2515,5,0.25,8
2516,5,0.25,14
2517,5,0.25,8
2518,5,0.25,12
2519,5,0.25,2
2520,5,0.25,10
2521,5,0.25,8
2522,5,0.25,6
2523,5,0.25,11
2524,5,0.25,20
2525,5,0.25,11
2526,5,0.25,16
2527,5,0.25,25
2528,5,0.25,16
2529,5,0.25,10
2530,5,0.25,6
2531,5,0.25,6
2532,5,0.25,10
2533,5,0.25,12
2534,5,0.25,5
2535,5,0.25,12
2536,5,0.25,12
2537,5,0.25,18
2538,5,0.25,12
2539,5,0.25,11
2540,5,0.25,14
2541,5,0.25,13
2542,5,0.25,14
2543,5,0.25,14
2544,5,0.25,24
2545,5,0.25,11
2546,5,0.25,18
2547,5,0.25,11
2548,5,0.25,12
2549,5,0.25,5
2550,5,0.25,3
2551,5,0.25,7
2552,5,0.25,5
2553,5,0.25,11
2554,5,0.25,3
2555,5,0.25,20
2556,5,0.25,5
2557,5,0.25,2
2558,5,0.25,12
2559,5,0.25,5
2560,5,0.25,5
2561,5,0.25,11
2562,5,0.25,21
2563,5,0.25,26
2564,5,0.25,15
2565,5,0.25,6
2566,5,0.25,8
2567,5,0.25,23
2568,5,0.25,16
2569,5,0.25,8
2570,5,0.25,20
2571,5,0.25,3
2572,5,0.25,5
2573,5,0.25,4
2574,5,0.25,20
2575,5,0.25,9
2576,5,0.25,21
2577,5,0.25,7
2578,5,0.25,9
2579,5,0.25,12
2580,5,0.25,16
2581,5,0.25,11
2582,5,0.25,6
2583,5,0.25,19
2584,5,0.25,17
2585,5,0.25,4
2586,5,0.25,17
2587,5,0.25,10
2588,5,0.25,13
2589,5,0.25,8
2590,5,0.25,11
2591,5,0.25,12
2592,5,0.25,8
2593,5,0.25,12
2594,5,0.25,14
2595,5,0.25,1
2596,5,0.25,20
2597,5,0.25,11
2598,5,0.25,11
2599,5,0.25,8
2600,5,0.25,7
2601,5,0.26,8
2602,5,0.26,12
2603,5,0.26,6
2604,5,0.26,7
2605,5,0.26,7
2606,5,0.26,2
2607,5,0.26,2
2608,5,0.26,8
2609,5,0.26,11
2610,5,0.26,6
2611,5,0.26,4
2612,5,0.26,14
2613,5,0.26,18
2614,5,0.26,9
2615,5,0.26,5
2616,5,0.26,13
2617,5,0.26,5
2618,5,0.26,15
2619,5,0.26,7
2620,5,0.26,2
2621,5,0.26,2
2622,5,0.26,12
2623,5,0.26,11
2624,5,0.26,6
2625,5,0.26,3
2626,5,0.26,16
2627,5,0.26,8
2628,5,0.26,16
2629,5,0.26,15
2630,5,0.26,5
2631,5,0.26,6
2632,5,0.26,3
